id,loan_status,loan_amount,loan_term,interest_rate,installment,purpose,dti,revolving_rate,employment_length,home_ownership,annual_income
1047409,charged off,6000,36,12.42,200.5,debt_consolidation,8.92,63.0,1,rent,30000.0
1047260,charged off,5000,36,16.77,177.7,home_improvement,24.54,92.6,10,mortgage,89000.0
1045978,charged off,19075,60,17.58,480.04,debt_consolidation,23.91,70.7,8,rent,41500.0
1047133,charged off,3000,36,8.9,95.26,moving,8.24,0.8,1,rent,61160.0
1047061,charged off,7000,36,8.9,222.28,other,6.13,27.7,2,rent,45000.0
1046905,charged off,25000,60,22.06,691.33,small_business,7.04,78.7,7,rent,180000.0
1047031,charged off,12000,60,14.27,280.91,debt_consolidation,9.35,67.6,10,mortgage,68000.0
1040467,charged off,10400,36,15.27,361.9,debt_consolidation,19.58,63.2,10,rent,38004.0
1046255,charged off,3000,36,10.65,97.72,debt_consolidation,8.58,73.8,4,rent,40000.0
1046826,charged off,15075,36,15.27,524.58,debt_consolidation,20.5,72.2,6,rent,37000.0
1046792,charged off,28000,60,18.64,720.81,debt_consolidation,10.18,92.7,2,mortgage,120000.0
1046552,charged off,15000,36,22.35,575.58,debt_consolidation,17.57,99.8,10,rent,67000.0
623231,charged off,5000,36,12.69,167.73,debt_consolidation,13.28,53.3,3,mortgage,142000.0
1046653,charged off,8000,36,9.91,257.8,moving,3.88,18.2,1,rent,30000.0
1046531,charged off,4500,36,14.27,154.4,debt_consolidation,18.92,66.8,10,rent,55000.0
1044522,charged off,12000,36,12.42,400.99,wedding,19.09,69.2,5,rent,69600.0
1033007,charged off,9000,36,11.71,297.69,debt_consolidation,6.38,91.0,2,rent,35000.0
1023901,charged off,35000,60,21.28,952.39,debt_consolidation,16.56,89.8,4,mortgage,85000.0
1046442,charged off,20000,60,13.49,460.1,debt_consolidation,23.31,80.8,10,rent,40000.0
1031634,charged off,5000,60,16.77,123.65,credit_card,7.39,82.6,10,rent,62000.0
1046029,charged off,12000,60,19.91,317.33,debt_consolidation,14.38,93.7,10,rent,65000.0
1045966,charged off,16000,60,22.35,445.1,other,21.16,72.3,1,mortgage,120000.0
1045472,charged off,17625,60,20.3,469.91,debt_consolidation,19.17,85.1,6,own,36000.0
1045358,charged off,24000,60,12.69,542.28,credit_card,25.54,96.0,3,mortgage,85000.0
1045339,charged off,3200,36,7.9,100.13,debt_consolidation,27.15,74.8,6,mortgage,48000.0
1040508,charged off,10000,36,16.29,353.01,debt_consolidation,14.01,72.9,6,mortgage,80000.0
1043332,charged off,1000,36,19.03,36.68,debt_consolidation,15.54,99.2,2,rent,38000.0
1044661,charged off,19400,60,20.3,517.23,small_business,4.69,73.5,10,rent,65000.0
1040196,charged off,22000,60,20.89,593.82,debt_consolidation,6.27,71.5,4,rent,63000.0
1045045,charged off,35000,60,22.35,973.64,debt_consolidation,15.84,80.6,1,mortgage,100000.0
1044994,charged off,3000,36,16.77,106.62,car,12.87,0.0,4,rent,59100.0
1044336,charged off,1000,36,16.29,35.31,debt_consolidation,15.0,72.9,1,rent,14400.0
1044415,charged off,15000,60,14.27,351.13,debt_consolidation,8.88,68.5,4,mortgage,60000.0
1044140,charged off,8000,36,10.65,260.59,car,1.88,64.1,1,rent,42816.0
1044073,charged off,17000,60,19.03,441.28,debt_consolidation,17.27,59.7,7,rent,56000.0
952346,charged off,28625,60,22.35,796.3,debt_consolidation,24.6,55.3,10,mortgage,72000.0
1044042,charged off,14000,60,17.27,349.98,debt_consolidation,17.97,61.1,8,rent,43000.0
1036033,charged off,5800,60,17.58,145.96,house,1.0,0.0,2,rent,30000.0
1007963,charged off,1000,36,16.29,35.31,debt_consolidation,22.08,70.3,1,own,17280.0
1031255,charged off,12500,60,16.77,309.12,debt_consolidation,19.95,71.4,6,rent,35000.0
1043299,charged off,20000,60,20.89,539.84,debt_consolidation,16.23,63.2,10,mortgage,90000.0
1042657,charged off,25000,60,19.91,661.1,debt_consolidation,12.08,72.0,2,rent,49960.0
1043264,charged off,7000,36,14.27,240.17,other,24.58,80.7,6,rent,55900.0
1043012,charged off,17000,60,18.64,437.63,credit_card,13.17,57.9,7,mortgage,35000.0
1042746,charged off,15600,60,19.42,408.29,debt_consolidation,22.78,73.0,5,own,55000.0
1042948,charged off,21600,36,18.64,787.85,debt_consolidation,17.67,73.3,6,rent,92001.0
1042915,charged off,10000,36,7.51,311.11,debt_consolidation,17.07,66.7,5,own,35000.0
1042914,charged off,15000,60,15.27,358.98,debt_consolidation,18.98,68.3,8,rent,38000.0
1042630,charged off,6400,36,17.27,229.04,debt_consolidation,6.93,47.4,2,rent,55200.0
1042771,charged off,18000,36,7.9,563.23,credit_card,15.0,74.5,10,mortgage,80000.0
1042579,charged off,25000,60,16.77,618.23,debt_consolidation,20.79,56.8,10,mortgage,55000.0
1042157,charged off,2000,36,16.29,70.61,other,15.61,88.6,1,rent,30972.0
1041447,charged off,12700,36,11.71,420.07,debt_consolidation,6.04,59.8,5,rent,60000.0
1042195,charged off,6600,60,19.42,172.74,debt_consolidation,15.87,19.0,3,rent,72000.0
1042060,charged off,22250,60,21.28,605.45,credit_card,21.9,92.4,2,own,56000.0
1041933,charged off,24000,60,18.64,617.83,debt_consolidation,22.49,78.1,4,own,125000.0
1041844,charged off,15000,60,18.25,382.95,debt_consolidation,10.45,72.4,10,mortgage,65000.0
1041802,charged off,12000,60,14.27,280.91,debt_consolidation,13.75,43.3,10,rent,57500.0
1041534,charged off,33000,36,18.64,1203.66,debt_consolidation,7.11,48.3,1,mortgage,115000.0
1041507,charged off,10000,36,16.77,355.39,debt_consolidation,9.57,59.2,10,mortgage,40000.0
1041438,charged off,18000,36,7.9,563.23,debt_consolidation,15.07,68.6,4,rent,50000.0
1037138,charged off,15000,60,12.69,338.93,debt_consolidation,4.68,46.7,5,rent,60000.0
1041173,charged off,7500,36,12.69,251.59,debt_consolidation,15.21,62.2,9,rent,40000.0
1040959,charged off,8000,60,19.03,207.66,other,17.3,45.8,10,rent,108000.0
1037687,charged off,20000,60,19.91,528.88,debt_consolidation,15.35,78.3,1,rent,41600.0
1040854,charged off,4000,36,11.71,132.31,credit_card,12.37,58.7,6,rent,32993.73
1040729,charged off,16250,36,12.42,543.0,credit_card,15.94,37.2,5,rent,53000.0
1040538,charged off,8300,36,8.9,263.56,debt_consolidation,3.8,36.0,1,rent,30000.0
1040671,charged off,7000,36,9.91,225.58,other,12.22,65.6,3,rent,22776.0
1040679,charged off,35000,60,19.91,925.54,home_improvement,11.2,94.1,7,mortgage,175000.0
1040663,charged off,18000,60,17.27,449.97,debt_consolidation,19.83,64.4,7,rent,42000.0
1037108,charged off,25000,60,17.58,629.14,debt_consolidation,5.68,31.0,3,rent,60000.0
1040421,charged off,30000,60,20.89,809.75,debt_consolidation,24.14,84.6,5,mortgage,100000.0
1038627,charged off,35000,60,18.64,901.01,debt_consolidation,20.66,59.6,10,rent,85602.0
1033722,charged off,12000,60,15.27,287.19,debt_consolidation,12.47,66.6,10,mortgage,54000.0
1031022,charged off,18725,60,17.27,468.09,debt_consolidation,23.35,56.6,9,mortgage,52000.0
1039496,charged off,16500,60,11.71,364.62,small_business,3.13,23.0,5,mortgage,33000.0
1039330,charged off,8000,36,7.51,248.89,debt_consolidation,7.71,59.2,2,rent,42000.0
1039279,charged off,21200,36,12.42,708.41,small_business,21.18,64.6,10,mortgage,60000.0
1039478,charged off,21500,60,19.03,558.08,debt_consolidation,18.28,51.1,4,rent,43000.0
1039258,charged off,5000,36,6.62,153.52,debt_consolidation,10.84,54.1,10,rent,37513.0
1038907,charged off,7200,36,13.49,244.3,debt_consolidation,12.12,92.4,1,mortgage,114000.0
1038475,charged off,21000,60,20.89,566.83,debt_consolidation,6.52,94.6,2,rent,71040.0
1032033,charged off,10000,36,14.27,343.09,debt_consolidation,23.1,72.7,6,mortgage,60000.0
1028642,charged off,7750,36,14.27,265.9,debt_consolidation,17.34,52.2,5,rent,26400.0
1038617,charged off,18825,60,22.06,520.57,debt_consolidation,22.42,92.6,4,rent,50000.0
1038476,charged off,10000,36,7.51,311.11,debt_consolidation,19.56,72.2,2,rent,80000.0
1038609,charged off,20450,60,18.64,526.45,debt_consolidation,23.14,78.5,1,rent,52008.0
956756,charged off,12000,36,14.27,411.71,credit_card,19.77,43.9,3,mortgage,40000.0
1038602,charged off,7000,36,10.65,228.02,debt_consolidation,21.06,62.4,2,rent,36475.0
1036857,charged off,24000,60,18.25,612.72,wedding,18.35,78.5,10,rent,86779.0
1038273,charged off,18000,60,19.03,467.23,debt_consolidation,17.57,97.3,10,mortgage,75000.0
1037730,charged off,5000,36,13.49,169.66,wedding,14.33,72.5,4,own,36000.0
1037873,charged off,1300,36,14.27,44.61,moving,7.8,97.8,4,rent,60000.0
1037646,charged off,15000,36,15.27,521.97,debt_consolidation,18.63,88.6,10,rent,48000.0
1037812,charged off,6000,36,15.27,208.79,other,23.38,11.6,10,mortgage,66000.0
1037540,charged off,6625,36,12.69,222.24,credit_card,21.55,77.4,3,rent,24947.3
1037258,charged off,17400,60,14.65,410.76,debt_consolidation,11.25,69.7,4,mortgage,43000.0
1037231,charged off,1100,36,14.65,37.95,vacation,12.2,87.2,5,mortgage,36000.0
1036945,charged off,15000,60,18.64,386.15,credit_card,13.34,65.2,6,own,50000.0
1037033,charged off,26000,60,19.03,674.89,debt_consolidation,22.22,81.4,10,rent,72000.0
1036749,charged off,35000,60,13.49,805.17,debt_consolidation,14.55,64.0,6,rent,98000.0
1035664,charged off,5500,60,19.42,143.95,other,10.56,56.7,8,rent,25000.0
1037026,charged off,28000,36,16.77,995.08,credit_card,13.78,96.2,10,own,76000.0
1036813,charged off,10000,36,11.71,330.76,credit_card,19.92,82.7,10,rent,60000.0
1036774,charged off,7000,36,7.9,219.04,credit_card,14.37,82.4,10,mortgage,47000.0
1036674,charged off,35000,60,22.35,973.64,debt_consolidation,12.37,71.2,10,mortgage,65000.0
1031328,charged off,1200,36,18.25,43.54,other,24.12,0.12,4,rent,20400.0
1036707,charged off,20000,60,17.58,503.32,debt_consolidation,17.6,82.6,1,own,86124.0
1035592,charged off,5000,36,14.27,171.55,other,1.75,17.9,1,rent,24000.0
1036700,charged off,5400,36,16.29,190.63,medical,20.03,89.6,1,rent,32000.0
1036680,charged off,12000,60,19.91,317.33,debt_consolidation,22.22,71.9,6,rent,36500.0
1036113,charged off,5050,60,21.67,138.53,other,10.45,18.2,10,mortgage,67517.64
1036603,charged off,12000,60,8.9,248.52,debt_consolidation,9.65,0.4,10,mortgage,70000.0
1036305,charged off,20000,60,14.27,468.17,debt_consolidation,7.42,66.8,10,mortgage,60000.0
1036336,charged off,19000,60,20.3,506.57,debt_consolidation,17.24,79.8,10,mortgage,60000.0
927235,charged off,10000,36,15.96,351.38,credit_card,9.39,89.8,9,rent,51000.0
1035167,charged off,12600,60,20.3,335.93,credit_card,20.05,90.5,6,mortgage,65000.0
1036069,charged off,12800,36,12.42,427.72,credit_card,22.58,93.2,4,rent,38000.0
1036060,charged off,26300,60,23.13,743.38,credit_card,15.06,90.2,1,mortgage,65000.0
1034612,charged off,18800,60,20.89,507.45,debt_consolidation,14.11,87.4,10,rent,56791.0
1036017,charged off,8000,36,9.91,257.8,debt_consolidation,22.24,76.7,4,rent,47000.0
1018242,charged off,25000,60,19.03,648.93,debt_consolidation,22.25,24.3,2,mortgage,87000.0
1035817,charged off,20000,60,18.25,510.6,debt_consolidation,11.49,84.9,10,mortgage,51400.0
1029082,charged off,9750,36,17.27,348.93,debt_consolidation,8.56,0.0,4,rent,21600.0
1035775,charged off,7000,36,12.42,233.91,credit_card,12.84,78.8,7,mortgage,54000.0
1035518,charged off,14400,60,12.69,325.37,debt_consolidation,16.06,69.3,7,rent,75000.0
1035381,charged off,15000,36,7.9,469.36,debt_consolidation,9.83,52.4,9,mortgage,31000.0
1035487,charged off,15000,60,21.67,411.48,debt_consolidation,14.36,97.1,2,own,33000.0
1035481,charged off,1800,36,12.69,60.39,other,17.66,96.1,2,rent,25000.0
1035373,charged off,3200,60,9.91,67.85,home_improvement,12.44,61.2,4,mortgage,30000.0
1015561,charged off,16000,60,14.27,374.54,debt_consolidation,29.36,2.2,10,rent,62000.0
1035424,charged off,11100,60,15.96,269.7,credit_card,20.49,77.4,6,own,26000.0
1034363,charged off,29100,60,20.3,775.84,debt_consolidation,20.23,88.8,10,rent,72000.0
1035402,charged off,21600,60,17.58,543.58,debt_consolidation,9.75,71.7,10,mortgage,82000.0
1035255,charged off,21000,36,11.71,694.6,credit_card,9.84,76.0,1,rent,95000.0
1035062,charged off,17000,60,19.03,441.28,debt_consolidation,16.84,89.2,3,rent,78050.0
1034896,charged off,20000,60,18.25,510.6,debt_consolidation,9.26,81.2,1,rent,102000.0
1035025,charged off,18400,60,14.27,430.72,debt_consolidation,9.01,69.4,3,mortgage,61938.0
1034865,charged off,5000,36,15.96,175.69,credit_card,23.47,75.5,4,rent,41000.0
1034807,charged off,16800,60,16.77,415.45,debt_consolidation,20.57,73.7,8,mortgage,55000.0
1033565,charged off,22000,60,14.65,519.35,credit_card,27.9,60.0,10,mortgage,85500.0
1034757,charged off,10800,36,7.51,336.0,debt_consolidation,16.59,59.2,10,rent,75000.0
1034778,charged off,5000,36,15.96,175.69,moving,2.43,18.8,1,rent,35000.0
1034733,charged off,25000,60,18.64,643.58,small_business,5.81,96.1,10,rent,50000.0
1034529,charged off,14000,36,14.65,482.92,debt_consolidation,25.97,1.1,10,mortgage,78000.0
1034017,charged off,12000,60,20.3,319.94,home_improvement,14.65,77.0,5,mortgage,48000.0
1034059,charged off,35000,60,23.91,1005.06,debt_consolidation,21.92,98.2,10,rent,81500.0
1034051,charged off,20000,60,17.27,499.96,credit_card,23.08,60.9,10,rent,56508.0
1033948,charged off,12000,36,14.27,411.71,credit_card,13.71,83.3,1,rent,159500.0
1033885,charged off,20000,60,13.49,460.1,credit_card,20.62,52.4,3,mortgage,55000.0
1033669,charged off,35000,60,22.35,973.64,credit_card,12.95,82.3,10,rent,143000.0
1033569,charged off,22000,60,11.71,486.16,debt_consolidation,18.45,0.0,10,mortgage,70000.0
1016253,charged off,2400,36,12.69,80.51,vacation,15.28,56.7,5,own,48000.0
1033444,charged off,7500,36,7.9,234.68,debt_consolidation,29.29,60.0,5,rent,34000.0
1031222,charged off,18800,60,18.25,479.96,credit_card,16.15,97.9,1,rent,46000.0
1033047,charged off,20200,60,21.28,549.67,debt_consolidation,16.87,78.2,10,rent,59670.0
1033033,charged off,20000,36,14.27,686.18,debt_consolidation,14.69,78.8,10,rent,95000.0
1032577,charged off,7500,36,16.29,264.76,home_improvement,16.67,80.3,5,own,67000.0
1032771,charged off,21000,60,19.42,549.62,small_business,11.26,72.2,1,mortgage,42000.0
1032337,charged off,19425,60,20.89,524.32,debt_consolidation,21.19,70.2,10,mortgage,46500.0
1032352,charged off,30000,60,21.67,822.95,debt_consolidation,1.19,89.1,6,mortgage,100000.0
1032334,charged off,15600,60,14.65,368.27,debt_consolidation,22.33,56.8,5,own,48575.0
1032519,charged off,8000,36,14.65,275.96,debt_consolidation,22.28,85.8,10,rent,72000.0
1032260,charged off,8000,60,17.58,201.33,debt_consolidation,21.2,47.6,1,rent,36000.0
1032392,charged off,18000,60,15.27,430.78,credit_card,22.08,71.3,8,rent,50000.0
896003,charged off,30000,60,23.52,854.71,debt_consolidation,8.54,91.7,3,rent,110000.0
1032057,charged off,8875,36,8.9,281.81,debt_consolidation,18.16,60.1,2,rent,23000.0
1031861,charged off,30000,60,18.64,772.29,debt_consolidation,23.0,60.1,10,own,61000.0
1031991,charged off,8900,60,18.64,229.12,debt_consolidation,11.89,80.4,6,own,77000.0
1031780,charged off,12000,36,9.91,386.7,debt_consolidation,8.97,66.5,10,mortgage,87000.0
1030280,charged off,10000,36,12.69,335.45,small_business,10.35,65.5,10,rent,62000.0
985283,charged off,8000,36,10.65,260.59,credit_card,14.27,20.5,3,rent,60780.0
1031521,charged off,35000,60,20.3,933.14,debt_consolidation,19.28,82.6,10,rent,75000.0
1031691,charged off,9000,36,11.71,297.69,debt_consolidation,19.22,63.3,1,rent,51000.0
1022421,charged off,1800,36,13.49,61.08,other,10.56,63.7,7,rent,40000.0
1031500,charged off,14000,60,18.64,360.41,small_business,23.35,51.2,1,mortgage,63000.0
1031647,charged off,2800,36,16.29,98.85,other,3.94,67.7,2,rent,43200.0
1031462,charged off,8000,36,13.49,271.45,debt_consolidation,7.62,94.6,1,rent,23000.0
1031468,charged off,14825,60,23.52,422.37,debt_consolidation,23.68,50.7,1,rent,45600.0
1031631,charged off,6100,36,18.64,222.5,debt_consolidation,12.67,77.6,7,own,70000.0
1004345,charged off,10000,36,12.69,335.45,credit_card,14.4,67.7,6,mortgage,50000.0
1031278,charged off,12000,60,18.64,308.92,debt_consolidation,13.91,64.1,10,rent,61234.0
1031054,charged off,18000,60,14.27,421.36,debt_consolidation,13.67,39.0,8,rent,36000.0
1024037,charged off,24575,60,20.89,663.32,debt_consolidation,22.99,61.2,5,rent,54600.0
1030851,charged off,7200,36,11.71,238.15,debt_consolidation,21.55,82.7,6,mortgage,26453.0
1026295,charged off,15000,36,8.9,476.3,debt_consolidation,16.79,23.4,10,mortgage,95000.0
1030778,charged off,12800,60,14.65,302.17,credit_card,23.48,83.1,4,rent,39000.0
1030558,charged off,12000,60,17.27,299.98,debt_consolidation,18.07,28.1,6,rent,34200.0
1030354,charged off,10625,36,14.27,364.54,debt_consolidation,12.54,83.9,1,mortgage,51000.0
1030551,charged off,7500,36,7.9,234.68,debt_consolidation,12.32,63.5,2,rent,60000.0
1030264,charged off,12000,60,17.58,301.99,debt_consolidation,11.9,97.5,7,mortgage,25000.0
1028867,charged off,27000,60,19.91,713.99,debt_consolidation,8.99,3.5,10,mortgage,98000.0
1029779,charged off,10000,36,15.96,351.38,home_improvement,24.22,89.5,10,mortgage,80000.0
1029334,charged off,12000,60,8.9,248.52,debt_consolidation,5.52,66.8,10,mortgage,39996.0
1029200,charged off,4500,36,11.71,148.85,debt_consolidation,15.87,78.6,6,mortgage,40000.0
1028658,charged off,12000,60,17.58,301.99,debt_consolidation,19.41,56.0,1,mortgage,75000.0
1028586,charged off,7000,36,7.9,219.04,credit_card,15.48,26.5,4,rent,39000.0
1028591,charged off,10500,36,15.96,368.95,home_improvement,21.28,77.2,10,own,45000.0
1028216,charged off,7200,36,19.03,264.04,debt_consolidation,16.7,98.5,5,rent,35000.0
1028164,charged off,5600,60,15.27,134.02,car,12.56,60.8,1,mortgage,51600.0
1027931,charged off,3000,36,12.69,100.64,other,22.23,56.5,2,mortgage,39192.0
1026242,charged off,35000,60,17.27,874.93,debt_consolidation,23.84,36.6,5,mortgage,97936.0
1027807,charged off,24000,60,14.65,566.56,debt_consolidation,21.85,25.5,10,mortgage,64480.0
1019978,charged off,35000,60,23.52,997.16,debt_consolidation,21.2,91.0,1,rent,108600.0
1014115,charged off,6075,36,12.42,203.0,wedding,7.4,28.1,2,rent,12000.0
997918,charged off,17400,60,18.25,444.22,debt_consolidation,3.8,35.9,3,rent,48000.0
1027182,charged off,18000,60,22.06,497.76,debt_consolidation,16.18,96.4,2,own,49989.0
1026962,charged off,8000,36,14.65,275.96,debt_consolidation,18.36,62.9,10,rent,33000.0
823400,charged off,10800,60,20.3,287.94,debt_consolidation,4.07,58.4,7,mortgage,95000.0
1025950,charged off,17600,60,13.49,404.89,debt_consolidation,19.05,62.1,3,mortgage,90000.0
1025947,charged off,20000,60,14.65,472.14,small_business,18.14,51.9,10,mortgage,50000.0
1026594,charged off,30000,60,13.49,690.15,small_business,7.8,45.6,10,mortgage,135000.0
1011358,charged off,35000,36,18.25,1269.73,debt_consolidation,19.81,53.9,3,rent,162000.0
1026463,charged off,6300,36,14.65,217.32,car,3.66,50.2,6,mortgage,60000.0
1026434,charged off,18000,60,11.71,397.77,debt_consolidation,16.2,35.4,7,mortgage,60000.0
1026311,charged off,16000,36,12.42,534.65,debt_consolidation,11.08,35.1,9,own,72000.0
1024126,charged off,12000,60,8.9,248.52,small_business,3.89,2.3,1,rent,50000.0
1026174,charged off,16500,60,11.71,364.62,small_business,12.07,14.2,4,mortgage,33000.0
1025554,charged off,18650,60,21.67,511.6,small_business,14.19,80.2,10,rent,90000.0
1025596,charged off,12000,36,6.62,368.45,debt_consolidation,8.86,23.8,1,rent,60000.0
1025583,charged off,12000,60,16.77,296.75,debt_consolidation,19.81,93.8,10,mortgage,93000.0
1025579,charged off,5000,36,7.9,156.46,debt_consolidation,19.08,51.7,3,rent,40000.0
1025574,charged off,30000,60,23.13,847.96,debt_consolidation,22.57,97.3,3,rent,102500.0
1024600,charged off,23000,60,13.49,529.11,small_business,2.53,38.0,10,mortgage,45948.0
1025108,charged off,2500,36,9.91,80.57,other,15.82,68.2,1,rent,13200.0
1025100,charged off,8575,36,19.42,316.15,debt_consolidation,15.47,98.3,1,rent,27840.0
1025163,charged off,16000,36,11.71,529.22,car,10.65,0.2,7,rent,42494.0
1024798,charged off,15000,60,19.42,392.59,debt_consolidation,20.68,76.4,5,rent,55000.0
1015995,charged off,22900,60,18.25,584.63,debt_consolidation,15.91,58.8,10,rent,55000.0
1024480,charged off,6000,36,10.65,195.44,home_improvement,14.33,50.0,5,mortgage,126000.0
