id,loan_status,loan_amount,loan_term,interest_rate,installment,grade,verification_status,purpose,dti,inquiries,open_credit_lines,derogatory,revolving_rate,total_credit_lines,employment_length,home_ownership,annual_income
788667,current,13000,60,12.99,295.73,c,not verified,debt_consolidation,9.82,0,13,0,29.6,17,5.0,rent,60000.0
788495,current,25000,60,15.23,413.66,c,verified,home_improvement,10.53,1,6,0,11.4,21,10.0,mortgage,66000.0
786538,current,15000,60,16.49,368.69,d,not verified,debt_consolidation,20.43,1,13,0,57.9,21,9.0,mortgage,48000.0
787285,current,15550,60,13.99,361.75,c,not verified,debt_consolidation,23.52,3,12,0,55.5,29,10.0,rent,48000.0
788122,current,22400,60,12.99,509.56,c,verified,debt_consolidation,14.54,2,8,0,27.4,23,10.0,mortgage,60000.0
788117,current,12000,60,9.99,254.91,b,verified,moving,11.86,0,12,0,3.5,19,1.0,rent,35000.0
785079,current,18000,60,18.39,419.94,e,source verified,small_business,9.3,0,9,0,25.8,35,4.0,rent,48000.0
787553,current,15000,60,13.49,345.08,c,source verified,debt_consolidation,13.68,2,12,0,12.8,34,10.0,rent,90000.0
787327,current,16000,60,16.89,396.7,d,verified,medical,13.67,2,6,0,53.3,12,10.0,mortgage,51000.0
787212,current,12000,60,10.99,260.85,b,verified,home_improvement,4.04,0,10,0,14.0,14,1.0,mortgage,41000.0
787098,current,12000,60,16.49,294.96,d,source verified,credit_card,20.29,0,11,1,89.7,22,3.0,rent,41750.0
787064,current,15000,60,11.49,211.64,b,source verified,credit_card,8.09,0,4,0,45.2,15,9.0,mortgage,55000.0
787050,current,20000,60,18.39,363.61,e,verified,debt_consolidation,19.58,2,9,0,54.9,15,8.0,mortgage,73000.0
733727,current,8000,60,16.49,196.64,d,source verified,debt_consolidation,11.71,1,5,0,96.5,9,5.0,own,84875.0
786626,current,4000,60,18.79,103.31,e,source verified,debt_consolidation,5.55,0,4,0,75.1,4,1.0,own,24000.0
782786,current,35000,60,17.99,543.31,e,not verified,small_business,7.11,2,7,0,51.6,17,5.0,rent,65000.0
786427,current,12000,60,16.49,294.96,d,not verified,small_business,23.83,0,4,0,2.0,32,4.0,rent,55000.0
781137,current,24000,60,13.49,358.3,c,verified,home_improvement,18.74,0,14,0,31.4,43,9.0,mortgage,68004.0
785849,current,15000,60,12.99,268.43,c,not verified,debt_consolidation,13.86,0,7,0,57.5,23,7.0,rent,42500.0
785035,current,24000,60,15.99,384.75,d,verified,debt_consolidation,22.52,0,14,0,50.7,29,10.0,mortgage,87500.0
783644,current,12175,60,14.79,288.31,c,verified,other,20.79,1,7,0,26.4,24,6.0,rent,28800.0
785018,current,19950,60,10.99,433.67,b,verified,debt_consolidation,5.0,0,5,0,36.7,18,7.0,mortgage,130000.0
784725,current,25000,60,19.69,451.42,e,verified,home_improvement,19.27,2,14,0,65.5,41,10.0,mortgage,73000.0
775135,current,28000,60,11.99,391.42,b,verified,home_improvement,13.67,2,9,0,27.2,22,2.0,mortgage,107000.0
784098,current,25500,60,18.79,516.51,e,verified,debt_consolidation,18.02,0,16,0,61.1,22,10.0,rent,51000.0
760372,current,20000,60,19.69,526.44,e,verified,debt_consolidation,23.26,0,14,0,68.9,24,10.0,rent,58000.0
781558,current,6400,60,22.94,180.2,f,source verified,small_business,2.8,0,5,1,79.8,9,3.0,rent,66000.0
781524,current,12000,60,16.11,292.52,c,verified,home_improvement,14.6,1,5,0,82.7,6,6.0,own,36000.0
779386,current,25000,60,24.59,556.03,g,verified,other,14.95,3,25,0,52.1,57,6.0,mortgage,200000.0
776960,current,24250,60,18.07,616.72,d,verified,debt_consolidation,22.17,0,7,0,82.7,12,5.0,mortgage,48504.0
780524,current,12000,60,8.49,246.15,a,not verified,major_purchase,12.58,0,14,0,12.9,33,10.0,own,54000.0
780011,current,22000,60,14.82,521.31,c,source verified,wedding,1.2,0,8,0,4.0,16,5.0,own,49000.0
773205,current,9000,60,16.49,221.22,d,source verified,other,6.6,0,5,0,61.0,13,5.0,rent,54000.0
778303,current,19000,60,14.79,449.92,c,not verified,credit_card,26.66,1,7,0,70.3,28,10.0,mortgage,41820.0
777639,current,20000,60,13.99,465.27,c,source verified,debt_consolidation,6.97,1,7,0,53.8,38,5.0,rent,90000.0
779194,current,30000,60,16.49,454.72,d,source verified,small_business,19.76,0,24,0,43.9,31,10.0,own,82000.0
778827,current,1500,60,16.49,36.87,d,not verified,other,19.63,1,10,0,74.8,16,8.0,rent,56004.0
768820,current,16750,60,11.49,368.3,b,verified,debt_consolidation,25.16,0,15,0,26.5,46,10.0,mortgage,31000.0
778529,current,5000,60,21.36,136.29,f,source verified,debt_consolidation,16.02,0,10,1,98.8,18,6.0,rent,49000.0
778517,current,20000,60,10.99,434.75,b,verified,home_improvement,9.49,0,12,0,19.6,26,10.0,mortgage,75000.0
778150,current,20000,60,14.79,473.6,c,verified,home_improvement,20.29,4,12,0,52.0,37,3.0,mortgage,85000.0
768319,current,12500,60,16.89,309.92,d,verified,debt_consolidation,15.31,0,7,1,79.9,21,7.0,mortgage,25000.0
774577,current,25000,60,20.25,406.83,f,source verified,small_business,1.0,0,6,0,89.3,12,1.0,mortgage,90000.0
776126,current,19200,60,16.89,476.04,d,verified,other,10.47,1,11,0,61.6,34,3.0,rent,58000.0
775418,current,18000,60,10.99,391.28,b,source verified,debt_consolidation,15.35,0,12,0,4.4,15,2.0,rent,68000.0
775351,current,3000,60,10.99,65.22,b,not verified,car,2.83,1,6,0,19.2,23,6.0,mortgage,50000.0
776187,current,17000,60,17.99,431.6,e,verified,debt_consolidation,10.97,0,6,0,73.9,11,4.0,rent,85000.0
766808,current,5000,60,8.49,102.56,a,source verified,major_purchase,1.92,0,8,0,9.3,16,1.0,rent,28800.0
774770,current,3500,60,15.99,85.1,d,verified,other,0.38,0,6,0,1.0,14,1.0,rent,31200.0
775127,current,6700,60,20.62,179.83,f,verified,home_improvement,0.4,0,3,0,44.3,11,1.0,own,105000.0
774318,current,20000,60,12.99,454.96,c,source verified,home_improvement,2.39,0,12,0,16.4,22,7.0,mortgage,200000.0
773438,current,25000,60,14.79,592.0,c,verified,debt_consolidation,12.77,2,12,0,58.8,21,5.0,mortgage,159996.0
763640,current,35000,60,19.29,913.52,e,verified,credit_card,24.23,1,7,0,92.5,19,10.0,mortgage,78000.0
773278,current,18000,60,20.25,479.4,f,verified,home_improvement,5.0,3,6,1,73.5,27,10.0,mortgage,160000.0
773040,current,14700,60,16.89,364.47,d,source verified,debt_consolidation,11.36,0,7,0,87.7,21,2.0,rent,43000.0
772370,current,25000,60,11.99,555.99,b,verified,debt_consolidation,17.98,1,11,0,25.1,22,4.0,mortgage,60000.0
772330,current,16000,60,10.99,347.8,b,source verified,major_purchase,6.02,0,9,0,10.6,33,10.0,mortgage,71000.0
772289,current,19000,60,13.49,437.09,c,verified,debt_consolidation,10.73,0,4,0,69.3,15,5.0,mortgage,70000.0
749765,current,3000,60,15.23,71.74,c,verified,car,12.08,2,9,0,12.4,21,10.0,rent,57600.0
770407,current,8000,60,13.99,186.11,c,not verified,other,12.39,2,14,0,74.3,23,3.0,rent,27996.0
771545,current,3600,60,16.49,88.49,d,source verified,debt_consolidation,20.99,3,8,0,46.4,9,5.0,rent,27504.0
771531,current,24000,60,10.99,521.7,b,verified,debt_consolidation,21.91,0,6,0,58.7,11,10.0,rent,55000.0
771489,current,13200,60,15.99,320.93,d,source verified,debt_consolidation,16.36,1,24,1,25.9,32,10.0,own,57000.0
770922,current,25000,60,11.49,549.69,b,verified,debt_consolidation,16.54,0,18,0,29.3,34,4.0,mortgage,60000.0
769685,current,20000,60,11.99,444.79,b,not verified,debt_consolidation,13.56,0,10,0,49.4,24,4.0,mortgage,83000.0
769578,current,23325,60,13.49,536.59,c,verified,house,25.04,0,8,0,51.3,10,10.0,rent,44000.0
769533,current,16200,60,19.29,422.83,e,verified,debt_consolidation,19.86,1,15,0,39.6,18,2.0,mortgage,38000.0
769142,current,11075,60,15.99,269.27,d,verified,debt_consolidation,16.22,0,12,0,66.0,28,1.0,mortgage,96188.0
768396,current,4025,60,17.49,101.1,d,not verified,other,8.66,2,8,0,9.0,11,3.0,own,60000.0
763967,current,12000,60,10.99,260.85,b,not verified,debt_consolidation,15.98,0,10,0,29.8,23,2.0,mortgage,66000.0
768084,current,25475,60,16.89,631.62,d,verified,credit_card,23.52,0,8,0,91.6,30,6.0,rent,48000.0
767882,current,20000,60,20.25,532.67,f,verified,small_business,8.72,2,3,0,84.4,5,6.0,rent,72000.0
767511,current,9450,60,8.49,193.84,a,not verified,home_improvement,27.5,0,13,0,26.1,40,7.0,mortgage,38400.0
767189,current,28000,60,11.49,473.29,b,verified,debt_consolidation,15.49,0,10,0,64.5,34,6.0,mortgage,84000.0
767009,current,11325,60,12.99,257.63,c,not verified,wedding,22.28,0,11,0,53.2,20,10.0,rent,30000.0
766950,current,5000,60,10.99,108.69,b,verified,car,25.56,0,21,0,55.9,38,1.0,mortgage,68400.0
765567,current,17000,60,9.99,361.12,b,verified,debt_consolidation,17.24,0,9,0,17.7,31,10.0,mortgage,84000.0
765295,current,11400,60,16.49,280.21,d,not verified,debt_consolidation,20.82,1,8,0,66.1,16,10.0,mortgage,43104.0
765141,current,24000,60,18.39,614.55,e,verified,debt_consolidation,15.95,0,10,0,87.3,12,10.0,mortgage,85000.0
764093,current,25000,60,18.39,525.57,e,verified,debt_consolidation,16.41,0,8,0,76.6,33,3.0,mortgage,140000.0
757305,current,3000,60,13.99,69.79,c,verified,other,24.64,2,9,1,58.3,31,10.0,mortgage,41000.0
764775,current,8000,60,11.49,175.91,b,verified,major_purchase,0.0,0,8,0,0.1,21,9.0,mortgage,69313.0
749598,current,10000,60,13.49,230.05,c,not verified,other,17.8,2,8,0,40.9,14,8.0,rent,30000.0
760850,current,8000,60,10.99,173.9,b,not verified,debt_consolidation,17.16,0,9,0,45.9,19,10.0,rent,22800.0
764365,current,20000,60,11.99,444.79,b,verified,debt_consolidation,16.5,0,11,0,44.3,35,10.0,mortgage,93233.0
757402,current,8000,60,15.23,191.29,c,not verified,credit_card,19.96,2,14,0,64.4,39,2.0,rent,60000.0
764198,current,8000,60,15.23,191.29,c,source verified,debt_consolidation,15.44,2,11,0,85.6,22,1.0,rent,90000.0
763527,current,12000,60,13.99,279.16,c,verified,home_improvement,1.89,1,5,0,18.1,16,4.0,mortgage,42000.0
763281,current,8000,60,17.51,201.03,e,verified,small_business,1.71,1,10,0,20.6,25,4.0,mortgage,61800.0
763180,current,10000,60,11.49,219.88,b,verified,debt_consolidation,22.69,1,11,0,34.1,34,10.0,mortgage,67480.0
763033,current,26800,60,15.23,640.82,c,verified,small_business,10.05,1,6,0,66.1,13,10.0,rent,183000.0
762867,current,14000,60,10.99,304.33,b,not verified,debt_consolidation,23.29,0,6,0,66.9,16,8.0,own,27148.0
762783,current,16000,60,21.36,436.11,f,source verified,debt_consolidation,23.18,0,9,0,94.5,23,4.0,mortgage,78000.0
762963,current,15000,60,16.49,368.69,d,source verified,debt_consolidation,22.96,0,7,0,69.1,30,10.0,mortgage,46000.0
762894,current,32350,60,19.69,851.51,e,verified,debt_consolidation,21.93,1,19,0,75.0,42,10.0,mortgage,115740.0
762923,current,21000,60,17.99,533.15,e,verified,small_business,9.16,3,6,0,1.2,26,8.0,mortgage,60000.0
762174,current,12400,60,19.69,326.39,e,source verified,small_business,12.6,0,10,0,58.7,22,1.0,rent,54000.0
762547,current,6000,60,11.99,133.44,b,source verified,car,24.76,0,4,0,30.9,7,1.0,own,25200.0
762510,current,35000,60,13.49,805.17,c,verified,home_improvement,8.44,0,13,0,33.8,36,10.0,mortgage,333999.93000000005
759631,current,15000,60,9.99,318.64,b,source verified,home_improvement,3.37,0,6,0,19.7,19,10.0,mortgage,84000.0
762048,current,5000,60,17.99,126.94,e,source verified,debt_consolidation,7.83,1,9,0,35.2,20,9.0,own,40000.0
762192,current,7425,60,18.39,190.13,e,source verified,debt_consolidation,10.47,3,12,0,76.0,15,4.0,mortgage,80000.0
761890,current,4800,60,12.99,109.2,c,not verified,home_improvement,3.67,0,4,0,48.6,17,10.0,mortgage,65000.0
761764,current,12375,60,18.79,319.59,e,source verified,debt_consolidation,20.03,2,6,0,63.2,17,1.0,rent,36000.0
759505,current,7200,60,15.99,175.06,d,source verified,home_improvement,7.42,2,7,0,77.6,27,1.0,mortgage,83000.0
734957,current,6000,60,20.62,161.05,f,verified,small_business,2.33,0,5,0,5.3,10,10.0,rent,36000.0
760496,current,5000,60,13.99,116.32,c,not verified,vacation,15.78,2,6,0,22.3,37,10.0,rent,60000.0
760328,current,25000,60,14.91,593.57,d,verified,debt_consolidation,8.14,0,10,0,68.1,23,10.0,mortgage,80000.0
760215,current,3000,60,19.69,78.97,e,source verified,home_improvement,11.9,1,5,0,73.9,17,10.0,mortgage,48000.0
760194,current,24600,60,16.89,609.92,d,verified,debt_consolidation,12.68,1,7,0,45.9,25,10.0,mortgage,58000.0
758317,current,22800,60,17.49,572.67,d,verified,debt_consolidation,20.59,0,11,0,67.7,22,2.0,mortgage,95000.0
749861,current,4125,60,18.79,106.53,e,source verified,major_purchase,6.35,1,2,0,44.6,3,1.0,rent,10020.0
758046,current,7000,60,13.49,161.04,c,verified,major_purchase,13.4,1,9,0,22.1,9,1.0,rent,36000.0
757023,current,3000,60,11.99,66.72,b,source verified,car,0.0,2,6,0,0.0,14,10.0,mortgage,88992.0
759508,current,18000,60,10.99,391.28,b,not verified,credit_card,19.17,0,13,0,44.6,29,6.0,mortgage,75000.0
759456,current,20000,60,14.79,473.6,c,verified,debt_consolidation,9.13,2,15,0,48.5,32,4.0,mortgage,100800.0
759448,current,6000,60,12.99,136.49,c,not verified,other,10.34,0,5,0,5.9,12,4.0,rent,42000.0
755920,current,15000,60,19.29,391.51,e,source verified,debt_consolidation,7.16,2,9,0,75.4,14,1.0,rent,54000.0
758811,current,13200,60,9.99,280.4,b,source verified,debt_consolidation,17.68,0,17,0,20.2,38,10.0,mortgage,83000.0
753996,current,8900,60,12.99,202.46,c,source verified,debt_consolidation,17.83,1,9,0,66.7,17,4.0,mortgage,43000.0
758795,current,9000,60,16.49,221.22,d,not verified,small_business,21.49,0,13,0,78.4,35,2.0,mortgage,94000.0
758038,current,7575,60,18.39,193.97,e,source verified,debt_consolidation,8.67,2,3,1,46.9,14,6.0,mortgage,26160.0
757934,current,6000,60,10.99,130.43,b,source verified,car,7.68,0,16,0,39.5,30,7.0,mortgage,67200.0
757906,current,22000,60,13.49,506.11,c,source verified,debt_consolidation,12.14,0,14,0,59.0,36,5.0,rent,150000.0
757710,current,6000,60,15.23,143.47,c,not verified,car,21.22,1,8,0,69.2,15,1.0,rent,32400.0
754352,current,19400,60,17.99,492.53,e,source verified,credit_card,12.41,1,14,0,54.1,22,1.0,rent,179004.0
738203,current,19500,60,13.49,448.6,c,verified,house,25.02,4,14,0,43.6,51,6.0,mortgage,40000.0
757109,current,18000,60,21.36,490.62,f,source verified,wedding,13.34,1,18,0,16.7,34,1.0,mortgage,44250.0
757106,current,25975,60,13.49,385.91,c,verified,debt_consolidation,25.62,0,11,0,31.7,19,10.0,mortgage,52000.0
756858,current,3000,60,14.79,71.04,c,not verified,home_improvement,2.51,2,8,0,47.1,24,5.0,mortgage,42000.0
756669,current,5900,60,14.79,139.72,c,source verified,moving,10.43,1,12,0,34.2,20,2.0,rent,45000.0
752732,current,7200,60,14.79,170.5,c,not verified,moving,23.2,1,8,0,46.4,27,1.0,rent,36000.0
755335,current,35000,60,19.69,622.51,e,verified,small_business,11.7,3,8,0,80.5,28,10.0,mortgage,192000.0
754868,current,8000,60,11.99,177.92,b,source verified,car,29.95,3,9,0,28.4,33,2.0,rent,44400.0
756203,current,5000,60,17.99,126.94,e,not verified,debt_consolidation,11.58,1,9,0,87.9,20,1.0,mortgage,37000.0
756173,current,12000,60,19.29,313.21,e,not verified,home_improvement,1.95,1,7,0,79.4,14,10.0,mortgage,168000.0
717267,current,13000,60,10.59,280.01,b,verified,major_purchase,16.01,0,10,0,31.1,25,7.0,mortgage,38004.0
754416,current,4000,60,8.49,82.05,a,not verified,car,11.39,0,5,0,42.6,18,3.0,own,41520.0
754163,current,35000,60,19.29,577.48,e,verified,debt_consolidation,20.06,0,15,0,96.0,36,10.0,rent,190000.0
747464,current,3500,60,8.49,71.8,a,not verified,other,6.37,0,6,0,0.0,11,3.0,mortgage,85000.0
754045,current,35000,60,20.62,577.74,f,verified,credit_card,18.5,1,8,0,91.2,36,3.0,mortgage,67775.0
753270,current,13250,60,13.99,308.24,c,verified,debt_consolidation,10.64,3,2,0,18.2,3,7.0,own,21090.24
753819,current,10000,60,8.49,205.12,a,not verified,debt_consolidation,10.43,0,12,0,7.1,22,10.0,mortgage,75600.0
753754,current,6000,60,16.89,148.77,d,verified,debt_consolidation,9.04,2,7,1,71.2,14,2.0,rent,28800.0
729829,current,18000,60,13.99,398.39,c,verified,credit_card,21.12,4,16,0,47.2,32,10.0,mortgage,40000.0
751870,current,14000,60,14.91,332.4,d,verified,credit_card,6.65,1,11,0,73.0,38,10.0,own,250000.0
748225,current,9700,60,15.23,231.94,c,verified,home_improvement,15.05,3,7,0,27.7,21,4.0,mortgage,113000.0
748284,current,10500,60,19.69,276.38,e,verified,debt_consolidation,10.96,2,17,0,88.7,25,10.0,rent,160000.0
746629,current,3500,60,17.49,87.91,d,source verified,other,21.64,2,17,0,1.7,25,7.0,rent,56004.0
745888,current,10750,60,14.79,254.56,c,verified,debt_consolidation,23.84,1,12,0,53.9,28,1.0,mortgage,45000.0
745773,current,13000,60,10.0,276.22,b,verified,debt_consolidation,18.38,0,9,0,20.5,22,10.0,mortgage,44004.0
745718,current,6400,60,6.0,132.64,e,source verified,debt_consolidation,19.98,0,17,0,62.5,25,2.0,rent,75000.0
743734,current,16000,60,10.99,347.8,b,verified,debt_consolidation,20.38,0,10,0,20.5,43,3.0,mortgage,65000.0
740743,current,21000,60,18.79,542.33,e,verified,debt_consolidation,20.31,0,14,0,94.5,22,1.0,mortgage,81000.0
725556,current,10400,60,6.0,218.99,e,source verified,credit_card,10.84,0,7,0,95.6,15,5.0,mortgage,29000.0
738420,current,6000,60,10.37,128.58,b,source verified,car,11.05,0,6,0,0.2,9,1.0,rent,24000.0
733695,current,19200,60,10.74,414.97,b,verified,small_business,4.43,0,6,0,0.0,10,5.0,mortgage,100000.0
728422,current,9350,60,10.0,198.66,b,not verified,car,4.84,0,4,0,5.9,7,8.0,rent,66000.0
702171,current,9000,60,13.06,205.06,c,not verified,debt_consolidation,5.74,2,8,0,64.0,20,4.0,rent,44137.0
