id,loan_status,loan_amount,loan_term,interest_rate,grade,verification_status,purpose,dti,inquiries,derogatory,revolving_rate,total_credit_lines,employment_length,home_ownership,annual_income
1056219,0,12000,36,7.51,a,not verified,debt_consolidation,10.74,1,0,43.0,17,10.0,rent,10.645424897265505
1066199,0,5000,60,11.71,b,not verified,home_improvement,23.78,0,0,57.3,17,5.0,mortgage,10.545446696326641
1060851,0,8000,60,11.71,b,source verified,other,16.22,3,0,34.4,29,3.0,own,10.341742483467284
972383,0,4500,36,8.9,a,verified,other,23.43,0,0,24.4,20,10.0,mortgage,10.833681189579275
1066191,0,18000,36,12.42,b,verified,credit_card,12.51,2,0,66.1,27,1.0,own,11.225243392518447
1066379,0,12000,36,13.49,c,not verified,debt_consolidation,15.72,0,0,80.5,13,6.0,rent,10.596634733096073
1066364,0,10000,36,13.49,c,not verified,credit_card,5.88,2,0,47.6,15,10.0,mortgage,10.819778284410283
1066140,0,6000,36,7.9,a,not verified,other,8.87,4,0,30.3,29,7.0,mortgage,11.289781913656018
1066171,0,12000,36,12.69,b,not verified,debt_consolidation,22.2,1,0,55.5,23,4.0,rent,10.596634733096073
1066162,1,12000,36,8.9,a,not verified,other,9.13,0,0,83.5,16,7.0,rent,11.289781913656018
1040154,0,7000,36,11.71,b,source verified,debt_consolidation,15.57,0,0,94.1,17,2.0,rent,11.225243392518447
1066155,0,35000,60,18.64,e,verified,debt_consolidation,12.0,1,0,53.0,50,8.0,mortgage,11.350406535472453
1065382,0,1400,36,7.9,a,not verified,other,10.0,1,0,9.9,7,1.0,rent,10.268130666124037
1063447,1,16000,60,13.49,c,verified,small_business,16.22,1,0,58.5,14,10.0,rent,10.46310334047155
1065932,0,3200,36,9.91,b,not verified,debt_consolidation,2.16,0,1,33.3,17,9.0,rent,11.021902468500418
1065936,0,8000,36,7.9,a,not verified,medical,13.35,0,0,34.4,11,1.0,rent,10.596634733096073
1066112,1,11875,60,12.69,b,source verified,debt_consolidation,23.75,0,0,94.1,28,1.0,rent,10.16277015046621
1066084,0,5000,36,6.03,a,not verified,home_improvement,3.82,0,0,4.0,14,9.0,mortgage,10.896739325546411
1066081,0,1800,36,6.62,a,not verified,small_business,23.8,0,0,39.8,12,10.0,rent,9.798127036878302
1065896,0,35000,36,8.9,a,verified,debt_consolidation,17.73,0,0,61.5,13,5.0,rent,11.350406535472453
1066065,0,18000,36,8.9,a,verified,credit_card,7.0,1,0,66.3,10,5.0,rent,11.26446410567173
1066071,1,14000,36,7.9,a,not verified,debt_consolidation,19.74,0,0,63.9,10,10.0,own,10.727662995502477
1062094,0,5000,36,12.42,b,not verified,debt_consolidation,20.06,1,0,54.2,26,2.0,rent,11.156250521031495
1061154,0,8000,36,15.96,c,source verified,credit_card,14.04,2,0,91.9,30,4.0,rent,11.156250521031495
1066061,0,10000,36,6.03,a,not verified,debt_consolidation,12.99,0,0,45.2,17,9.0,mortgage,11.289781913656018
1065863,0,10000,36,7.51,a,verified,debt_consolidation,4.63,2,0,25.7,25,5.0,rent,10.819778284410283
1065862,0,12000,36,12.42,b,verified,debt_consolidation,18.51,0,0,75.7,13,10.0,mortgage,10.46310334047155
1065854,0,23200,36,7.9,a,verified,debt_consolidation,27.99,0,0,47.0,34,3.0,mortgage,11.082142548877775
1062260,0,4800,36,15.27,c,not verified,debt_consolidation,9.3,1,0,73.7,18,10.0,mortgage,11.225243392518447
1065842,0,7300,36,11.71,b,not verified,debt_consolidation,16.42,1,0,44.6,17,6.0,rent,10.46310334047155
1066018,0,10400,36,9.91,b,source verified,debt_consolidation,11.67,2,0,80.6,19,6.0,rent,10.596634733096073
1049352,0,6600,36,9.91,b,not verified,house,15.53,2,0,27.8,30,1.0,mortgage,11.512925464970229
1066016,0,12000,36,8.9,a,not verified,debt_consolidation,9.45,0,0,37.4,20,7.0,own,10.596634733096073
1065997,0,13250,36,17.27,d,verified,debt_consolidation,23.7,0,0,91.5,18,10.0,rent,10.858998997563564
1061891,0,12000,36,11.71,b,source verified,debt_consolidation,15.97,2,0,56.2,21,3.0,rent,11.434963923500517
1065752,0,25000,36,9.91,b,source verified,debt_consolidation,10.35,0,0,49.4,10,9.0,rent,11.018629143155449
1063126,0,6000,36,10.65,b,not verified,other,14.43,1,0,48.5,9,10.0,rent,10.491274217438248
1065738,0,12000,36,7.51,a,not verified,credit_card,7.08,1,0,55.6,34,10.0,mortgage,11.127262984158243
1061467,0,14400,36,11.71,b,not verified,credit_card,16.35,1,0,48.4,16,1.0,rent,11.289781913656018
1065721,0,10000,36,12.42,b,not verified,credit_card,11.58,0,0,65.5,33,10.0,rent,10.668955394675699
1065717,0,8000,36,11.71,b,not verified,credit_card,2.48,0,0,56.2,8,1.0,rent,11.918390573078392
1065026,1,8000,36,16.29,d,not verified,credit_card,13.22,0,0,72.9,12,5.0,rent,10.819778284410283
1057001,1,30000,60,12.42,b,source verified,small_business,0.94,0,0,3.2,14,3.0,rent,11.156250521031495
1065513,1,18000,60,16.77,d,not verified,home_improvement,18.42,3,0,73.4,20,6.0,own,10.596634733096073
1065698,0,13250,36,11.71,b,not verified,credit_card,22.35,1,0,67.2,21,2.0,own,10.46310334047155
1065681,0,14000,36,14.27,c,not verified,debt_consolidation,16.21,0,0,96.2,11,6.0,rent,11.289781913656018
1061788,1,20000,60,20.3,e,verified,debt_consolidation,20.91,2,0,83.1,32,10.0,own,10.985292722887856
1065484,0,10000,36,16.29,d,verified,credit_card,24.39,1,0,96.4,18,10.0,rent,10.596634733096073
1061681,0,35000,60,20.3,e,verified,debt_consolidation,20.16,0,0,74.5,24,5.0,rent,11.350406535472453
1065661,0,4000,36,6.03,a,not verified,debt_consolidation,7.05,0,0,43.8,18,1.0,rent,10.915088464214607
1065663,0,13000,36,9.91,b,not verified,debt_consolidation,8.38,0,0,81.3,14,6.0,rent,11.608235644774552
1065480,0,28000,36,12.69,b,source verified,credit_card,12.35,0,0,67.5,15,5.0,rent,11.512925464970229
1065658,0,10000,36,13.49,c,not verified,debt_consolidation,11.52,0,0,79.1,20,3.0,rent,11.03488966402723
1065447,0,20000,36,7.9,a,verified,debt_consolidation,9.25,1,0,74.9,10,1.0,rent,10.714417768752456
1065470,0,18000,36,9.91,b,verified,debt_consolidation,10.0,1,0,62.5,22,5.0,rent,11.608235644774552
1065467,1,9000,60,19.91,e,verified,credit_card,22.56,1,0,91.1,30,3.0,rent,11.002099841204238
1065649,1,25000,60,18.64,e,verified,debt_consolidation,12.6,0,0,60.8,25,10.0,rent,11.02679245379461
1065430,0,10000,36,11.71,b,not verified,other,8.69,0,0,88.3,9,3.0,rent,10.404262840448617
1059462,0,4200,36,6.03,a,not verified,credit_card,8.92,0,0,12.9,16,3.0,rent,11.018629143155449
1064102,1,20000,60,15.27,c,verified,debt_consolidation,10.79,1,0,80.3,21,10.0,own,11.267229509185507
1062399,1,18000,60,17.27,d,verified,debt_consolidation,7.82,2,0,86.7,30,1.0,mortgage,11.03488966402723
1065572,0,24000,36,16.29,d,verified,debt_consolidation,8.83,1,0,69.4,13,2.0,rent,10.838874780101271
1065567,0,4475,36,15.27,c,not verified,credit_card,18.79,2,0,33.5,29,3.0,rent,10.684645610418787
1065355,0,12000,36,12.42,b,source verified,credit_card,22.49,0,0,80.8,18,5.0,rent,10.833681189579275
1065348,1,5000,36,12.42,b,source verified,debt_consolidation,23.84,2,0,89.7,40,2.0,rent,10.308952660644293
890389,0,3000,36,6.03,a,not verified,other,5.5,0,0,29.4,15,5.0,rent,10.819778284410283
1065304,1,12000,36,9.91,b,not verified,debt_consolidation,13.0,0,0,75.5,17,10.0,rent,10.915088464214607
1065180,0,20000,36,15.27,c,verified,other,4.34,1,0,52.7,12,10.0,mortgage,10.819778284410283
1065298,0,10000,36,13.49,c,verified,debt_consolidation,13.87,0,0,68.7,10,3.0,rent,11.33857207782545
1064904,0,15000,36,12.42,b,verified,debt_consolidation,17.85,0,0,74.9,41,6.0,own,11.951180395901384
1064696,0,12000,36,7.9,a,source verified,debt_consolidation,8.71,0,0,57.7,15,1.0,mortgage,11.03488966402723
1065260,0,6300,36,11.71,b,not verified,credit_card,7.2,1,0,84.3,11,2.0,rent,10.308952660644293
1065110,0,35000,60,17.27,d,source verified,debt_consolidation,7.94,0,0,23.5,79,8.0,mortgage,12.245293358683455
1047987,0,8250,60,15.96,c,verified,home_improvement,15.6,1,0,7.7,21,2.0,mortgage,10.463217619655723
1065103,1,10000,36,11.71,b,not verified,credit_card,21.83,0,0,59.6,23,5.0,rent,10.373491181781864
1065254,1,24000,36,8.9,a,verified,car,3.94,4,0,8.1,31,10.0,mortgage,11.664787814279475
1064873,0,14400,36,12.69,b,not verified,debt_consolidation,20.16,2,0,79.5,13,9.0,mortgage,10.596634733096073
1065244,0,6000,36,14.65,c,not verified,credit_card,21.39,2,0,88.5,13,7.0,rent,10.4341158035983
1064969,0,22000,36,15.96,c,verified,debt_consolidation,22.47,1,0,85.1,32,5.0,mortgage,11.198214720130528
1059620,1,12000,36,11.71,b,source verified,debt_consolidation,16.36,0,0,68.5,17,10.0,rent,10.95430917736789
1032978,0,16000,36,16.77,d,source verified,debt_consolidation,17.2,1,0,64.2,34,1.0,mortgage,11.643953727376633
1065234,0,10000,36,10.65,b,not verified,debt_consolidation,11.16,1,0,59.4,22,10.0,mortgage,11.407564949312402
1064958,0,16000,60,19.03,e,source verified,home_improvement,16.89,0,0,56.2,22,8.0,mortgage,10.896739325546411
1065196,1,10000,36,12.69,b,source verified,debt_consolidation,12.03,1,0,84.6,15,2.0,rent,10.46310334047155
1065199,0,3500,36,13.49,c,not verified,debt_consolidation,10.35,2,0,54.2,37,7.0,rent,10.933106969717286
1065195,0,9600,36,9.91,b,not verified,debt_consolidation,16.49,0,0,79.0,16,5.0,rent,10.46310334047155
1065020,0,9875,36,7.9,a,source verified,debt_consolidation,24.03,1,0,63.7,16,10.0,mortgage,10.596634733096073
1065016,0,21500,60,17.58,d,verified,debt_consolidation,22.86,1,0,81.8,16,2.0,own,10.985292722887856
1064924,0,4800,36,7.9,a,source verified,debt_consolidation,13.0,1,0,26.0,13,6.0,rent,10.778956289890028
1064940,0,7800,36,6.03,a,not verified,major_purchase,0.78,1,0,6.2,12,10.0,own,11.350406535472453
1064932,0,20000,36,14.27,c,verified,credit_card,6.21,1,0,89.0,14,10.0,mortgage,11.156250521031495
1062248,1,9750,36,7.51,a,not verified,debt_consolidation,29.04,1,0,51.7,19,4.0,rent,10.46310334047155
1064985,0,18000,60,15.96,c,verified,credit_card,23.41,2,0,67.0,38,6.0,mortgage,11.418614785498987
1064926,0,5000,36,6.03,a,not verified,other,16.48,0,0,25.6,16,9.0,mortgage,10.308952660644293
1064908,0,9000,36,14.65,c,source verified,debt_consolidation,17.01,1,1,50.0,51,4.0,rent,10.714417768752456
1059118,0,7200,36,7.9,a,not verified,debt_consolidation,11.98,0,0,46.1,14,1.0,rent,10.915088464214607
1064754,1,25000,60,19.42,e,verified,credit_card,20.04,0,0,94.9,24,10.0,rent,11.002099841204238
1060082,0,25000,36,15.27,c,verified,debt_consolidation,18.5,2,0,70.6,23,8.0,own,11.314474526246391
1064736,0,10000,36,15.96,c,verified,debt_consolidation,13.09,1,0,77.2,19,10.0,rent,10.87804719253426
1064727,1,8875,36,12.69,b,verified,debt_consolidation,23.11,1,0,71.1,13,5.0,mortgage,10.47333651675158
1042668,0,15550,36,11.71,b,verified,debt_consolidation,23.36,0,0,89.8,16,10.0,rent,10.896739325546411
1064711,0,7500,36,12.69,b,not verified,credit_card,4.41,2,0,35.5,22,5.0,rent,11.082142548877775
1032875,0,8875,36,8.9,a,not verified,debt_consolidation,24.29,0,0,69.5,23,6.0,own,10.268130666124037
1064830,0,4500,36,17.27,d,not verified,credit_card,4.34,0,0,68.5,3,1.0,rent,10.645424897265505
1064681,0,5800,36,12.42,b,not verified,debt_consolidation,21.67,1,0,66.9,20,3.0,rent,10.491274217438248
1064383,0,10000,36,11.71,b,not verified,debt_consolidation,22.26,1,0,47.4,17,2.0,rent,10.596634733096073
1064675,0,10000,36,9.91,b,not verified,credit_card,19.06,0,0,88.6,28,4.0,rent,10.819778284410283
1064666,0,14000,36,11.71,b,not verified,credit_card,12.97,1,0,57.9,8,1.0,rent,10.858998997563564
1064639,0,25000,60,19.03,e,verified,credit_card,17.15,1,0,87.9,19,3.0,mortgage,11.350406535472453
1064636,1,12000,36,8.9,a,source verified,debt_consolidation,6.75,0,0,59.2,12,3.0,rent,10.373491181781864
1064805,0,24000,36,7.9,a,verified,debt_consolidation,10.58,2,0,45.0,22,6.0,own,11.225243392518447
1064635,0,14000,36,14.27,c,not verified,credit_card,3.3,1,0,59.0,14,1.0,rent,11.289781913656018
1064793,0,12000,36,8.9,a,verified,credit_card,17.08,0,0,72.2,24,7.0,mortgage,10.602765899026313
1056865,1,15000,60,12.69,b,verified,debt_consolidation,24.76,1,0,65.7,17,3.0,own,10.308952660644293
1064783,1,8050,36,12.69,b,source verified,debt_consolidation,14.8,0,0,81.3,7,1.0,rent,10.491274217438248
1064623,0,5600,36,10.65,b,not verified,debt_consolidation,16.36,0,1,12.4,25,6.0,rent,11.002099841204238
1064792,0,7500,36,9.91,b,not verified,credit_card,12.35,0,0,57.3,18,3.0,rent,10.348173373797573
1062701,0,7000,36,11.71,b,verified,credit_card,12.19,0,0,93.8,25,10.0,rent,11.407564949312402
1064781,0,5400,36,7.9,a,not verified,debt_consolidation,10.89,0,0,77.0,15,4.0,rent,10.596634733096073
1064774,0,16000,36,12.42,b,verified,credit_card,13.67,2,0,65.2,19,1.0,rent,11.407564949312402
1053765,0,35000,60,12.42,b,verified,home_improvement,16.53,0,0,25.0,38,9.0,mortgage,11.56171562913966
1064608,1,6000,60,7.9,a,verified,debt_consolidation,1.68,0,0,10.0,15,1.0,rent,10.311748747946293
1064589,0,4125,60,12.69,b,not verified,car,17.73,4,0,37.6,21,10.0,mortgage,10.491274217438248
1064558,0,9800,36,16.29,d,not verified,credit_card,21.01,2,0,44.9,18,4.0,rent,11.112447898373103
1064585,0,15700,60,18.25,d,source verified,debt_consolidation,17.43,1,0,63.0,16,10.0,mortgage,11.05089000537367
1064548,0,5000,36,6.62,a,source verified,debt_consolidation,1.82,0,0,56.0,18,1.0,rent,12.528156144699286
1064462,0,9900,36,11.71,b,verified,debt_consolidation,14.09,0,1,88.9,11,6.0,rent,10.181119289134408
1064579,0,15000,36,11.71,b,source verified,debt_consolidation,5.7,0,0,82.2,9,3.0,mortgage,11.133128103610641
1046511,0,6250,36,15.96,c,not verified,debt_consolidation,20.85,3,0,88.8,12,1.0,rent,10.279180502310622
1029191,0,6400,36,16.29,d,not verified,debt_consolidation,17.97,1,0,94.6,14,1.0,rent,10.279180502310622
1064527,0,8850,60,13.49,c,source verified,major_purchase,7.67,0,0,84.7,38,10.0,mortgage,11.397761496561007
1064567,0,12000,36,15.27,c,not verified,debt_consolidation,17.07,1,0,61.0,34,4.0,mortgage,10.896739325546411
1064500,0,15000,36,8.9,a,verified,debt_consolidation,6.48,1,0,25.2,10,5.0,mortgage,10.308952660644293
1063899,0,6500,36,14.27,c,not verified,credit_card,10.12,0,0,81.5,9,4.0,mortgage,10.308952660644293
1057598,0,8000,36,15.96,c,not verified,credit_card,16.34,1,0,81.2,18,10.0,rent,10.819778284410283
1052002,0,30000,60,21.28,f,source verified,home_improvement,17.57,2,0,74.5,62,6.0,mortgage,11.429543856031177
1064323,0,15000,36,14.65,c,source verified,credit_card,14.56,2,0,74.3,14,10.0,mortgage,11.517913006481267
1064317,0,10200,36,14.27,c,not verified,debt_consolidation,16.53,1,0,80.6,10,3.0,rent,10.596634733096073
1064471,0,9000,36,12.42,b,not verified,credit_card,19.1,0,0,47.2,17,5.0,mortgage,10.757902880692196
1060374,0,6500,36,16.29,d,not verified,debt_consolidation,21.85,1,0,92.4,17,3.0,mortgage,11.127262984158243
1064452,0,23000,60,21.28,f,verified,debt_consolidation,8.94,0,0,99.3,35,8.0,mortgage,11.461632170582678
1064453,0,2000,36,7.9,a,not verified,credit_card,5.09,0,0,79.2,13,4.0,rent,10.586584397242571
1064284,0,8000,36,13.49,c,verified,debt_consolidation,14.48,2,0,44.1,21,3.0,own,10.308952660644293
1063081,0,8875,36,7.51,a,verified,debt_consolidation,28.4,0,0,83.7,27,1.0,rent,10.308952660644293
1064251,1,1500,36,18.64,e,source verified,other,4.59,3,0,99.8,15,1.0,rent,9.740968623038354
1064407,0,8000,36,12.42,b,not verified,debt_consolidation,20.26,0,0,85.4,11,3.0,rent,10.645424897265505
1035800,1,20000,60,14.65,c,verified,debt_consolidation,16.51,2,0,74.9,16,10.0,rent,11.225243392518447
1063678,0,6500,36,11.71,b,not verified,credit_card,6.26,0,0,63.8,11,4.0,rent,10.645424897265505
1059751,0,9600,36,13.49,c,source verified,debt_consolidation,10.22,2,0,84.9,27,3.0,mortgage,10.203592144986466
1055800,0,10000,36,7.9,a,not verified,home_improvement,10.46,0,0,50.1,17,5.0,mortgage,10.736396675471232
1064221,0,15000,36,12.42,b,verified,debt_consolidation,5.61,1,0,53.7,17,10.0,mortgage,11.289781913656018
1064210,0,9000,36,6.62,a,not verified,debt_consolidation,22.05,1,0,44.0,17,3.0,mortgage,10.714417768752456
1064209,0,10000,36,7.9,a,verified,credit_card,27.92,0,0,69.1,23,2.0,rent,11.191341840842766
1064216,0,14000,36,7.9,a,source verified,debt_consolidation,15.2,0,0,62.3,28,2.0,rent,10.308952660644293
1064150,1,8500,36,14.27,c,source verified,debt_consolidation,8.5,2,0,61.5,27,9.0,rent,10.819778284410283
1056864,0,15000,60,19.03,e,source verified,debt_consolidation,2.82,2,0,75.9,12,9.0,rent,11.225243392518447
1064146,0,4500,36,15.96,c,not verified,other,14.66,1,0,76.6,34,5.0,mortgage,11.082142548877775
1064183,0,3000,36,7.51,a,not verified,major_purchase,27.91,0,0,56.0,19,10.0,mortgage,11.082142548877775
1064185,0,10000,36,9.91,b,source verified,home_improvement,7.98,2,0,68.1,35,4.0,mortgage,11.695247021764184
1064126,0,21250,60,16.77,d,verified,debt_consolidation,19.93,2,0,62.7,13,5.0,mortgage,10.657259354912508
1029473,1,33425,60,13.49,c,source verified,debt_consolidation,25.71,3,0,50.5,43,2.0,mortgage,11.225243392518447
1064128,0,7200,36,15.27,c,verified,debt_consolidation,20.95,1,0,96.0,24,4.0,rent,10.91490662950186
1063949,1,18000,60,11.71,b,source verified,debt_consolidation,18.18,0,0,68.8,12,1.0,rent,10.596634733096073
1064166,0,23000,36,7.9,a,source verified,debt_consolidation,8.13,1,0,60.8,37,2.0,mortgage,11.827736204810263
1064133,1,20000,60,16.77,d,verified,debt_consolidation,9.46,2,0,41.0,30,10.0,rent,11.002099841204238
1063505,0,7000,36,8.9,a,verified,credit_card,7.9,1,0,76.5,18,1.0,rent,10.736396675471232
1063528,0,21000,36,12.69,b,verified,debt_consolidation,8.52,1,0,63.0,24,8.0,mortgage,11.813030057420567
1064082,0,13000,36,9.91,b,verified,credit_card,8.82,0,0,75.9,18,10.0,rent,11.082142548877775
1063892,0,18000,36,6.62,a,not verified,debt_consolidation,6.35,0,0,25.0,13,2.0,mortgage,11.26446410567173
1064061,0,7200,36,6.03,a,not verified,other,2.54,0,0,6.0,20,5.0,mortgage,11.002099841204238
1063876,0,16500,36,8.9,a,not verified,credit_card,13.1,0,0,87.1,25,10.0,rent,10.778956289890028
1042841,0,8125,36,7.9,a,not verified,debt_consolidation,24.34,1,0,63.6,21,1.0,rent,10.126631103850338
1063864,0,18800,36,7.51,a,verified,debt_consolidation,13.76,0,0,17.3,24,3.0,mortgage,11.314474526246391
1064051,0,26800,36,19.03,e,source verified,credit_card,21.59,1,0,98.0,31,10.0,mortgage,11.314474526246391
1063847,0,19200,36,7.9,a,verified,debt_consolidation,19.66,0,0,72.2,24,5.0,mortgage,10.645424897265505
1062833,0,12875,60,17.58,d,verified,debt_consolidation,18.7,1,0,86.1,7,3.0,rent,10.225571051705241
1062032,0,4000,36,12.42,b,not verified,credit_card,19.64,1,0,52.7,16,5.0,mortgage,10.545341438708522
1063843,0,4000,36,16.29,d,not verified,debt_consolidation,9.22,0,0,83.5,13,4.0,rent,10.46310334047155
1063828,0,12000,36,9.91,b,not verified,credit_card,18.8,0,0,74.9,10,10.0,own,10.404262840448617
1064006,0,2625,36,11.71,b,not verified,medical,14.52,2,0,65.2,21,10.0,mortgage,10.874266469694353
1062625,0,7000,36,9.91,b,not verified,debt_consolidation,11.45,0,0,38.1,10,10.0,rent,11.21022450487259
1062070,0,11300,36,12.69,b,not verified,credit_card,16.33,1,0,74.7,22,7.0,mortgage,10.491274217438248
1063964,0,4000,36,9.91,b,source verified,debt_consolidation,10.05,3,0,85.0,22,10.0,mortgage,11.77528972943772
1063804,0,8000,36,6.03,a,not verified,debt_consolidation,4.72,0,0,6.8,47,10.0,mortgage,10.95430917736789
1063751,1,14400,36,18.25,d,verified,debt_consolidation,7.82,0,0,79.3,9,5.0,rent,10.856515146126256
1063982,0,4375,36,12.42,b,verified,debt_consolidation,13.92,0,0,74.9,5,2.0,own,9.615805480084347
1063972,0,4100,36,7.51,a,not verified,credit_card,6.58,1,0,72.1,12,9.0,mortgage,11.159060854058
1063785,0,6000,36,8.9,a,verified,other,14.43,3,0,31.4,14,7.0,rent,10.757902880692196
1063788,1,4200,60,17.27,d,source verified,debt_consolidation,10.13,1,0,77.0,19,9.0,rent,10.668955394675699
1063485,0,4000,36,6.62,a,source verified,home_improvement,3.89,1,0,24.4,31,6.0,mortgage,11.695247021764184
1063781,1,3000,36,10.65,b,not verified,other,13.37,2,0,64.6,35,10.0,mortgage,11.362149085781919
1057766,0,5400,36,12.69,b,not verified,car,8.8,0,0,68.7,33,10.0,mortgage,11.225243392518447
1063778,1,15000,36,16.29,d,verified,small_business,21.99,0,0,84.1,24,1.0,rent,11.608235644774552
1062818,0,20000,60,18.64,e,source verified,debt_consolidation,23.47,0,0,88.5,13,3.0,mortgage,11.289781913656018
1042037,0,10400,36,12.69,b,source verified,credit_card,19.91,2,0,90.1,21,4.0,rent,10.691944912900398
1063518,0,4500,60,17.58,d,source verified,debt_consolidation,22.63,1,0,67.7,13,7.0,mortgage,10.851276951469654
1063515,0,11500,36,12.42,b,source verified,credit_card,13.06,0,0,89.6,15,1.0,rent,10.558413520275876
1063524,0,10000,36,6.62,a,verified,home_improvement,24.85,2,0,5.9,40,4.0,rent,11.225243392518447
1063519,0,18225,60,13.49,c,verified,debt_consolidation,20.8,0,0,74.4,12,10.0,mortgage,10.52728465496128
1063521,0,3600,36,8.9,a,not verified,debt_consolidation,5.48,0,0,65.9,18,10.0,rent,10.915088464214607
984879,0,18500,60,11.71,b,verified,major_purchase,0.72,0,0,10.4,10,2.0,rent,11.512925464970229
