id,loan_status,loan_amount,loan_term,interest_rate,installment,grade,verification_status,purpose,dti,inquiries,open_credit_lines,derogatory,revolving_rate,total_credit_lines,employment_length,home_ownership,annual_income
1060644,fully paid,24250,60,23.91,519.76,g,verified,debt_consolidation,12.96,3,7,0,99.0,20,7.0,mortgage,120000.0
1066766,charged off,7200,36,7.9,225.29,a,source verified,debt_consolidation,7.98,0,5,0,82.9,14,3.0,rent,68000.0
1066613,charged off,26000,60,16.77,642.96,d,verified,home_improvement,11.77,1,5,0,72.7,14,10.0,mortgage,53000.0
1065648,charged off,7000,60,11.71,154.69,b,verified,credit_card,26.22,0,10,0,90.9,23,6.0,mortgage,69600.0
1066768,fully paid,4000,36,7.51,124.45,a,source verified,major_purchase,18.17,0,10,0,50.7,24,1.0,rent,65000.0
1066617,fully paid,1500,36,17.27,53.69,d,verified,debt_consolidation,8.23,0,6,0,97.8,14,10.0,mortgage,144000.0
1062015,fully paid,19600,36,12.42,654.94,b,verified,credit_card,11.62,0,8,0,50.1,12,2.0,rent,75000.0
1066598,fully paid,2500,36,11.71,82.69,b,verified,debt_consolidation,18.7,0,5,0,66.7,13,7.0,mortgage,29000.0
1066503,charged off,10000,36,12.69,335.45,b,not verified,credit_card,2.69,0,5,0,70.2,6,2.0,rent,70000.0
1066530,fully paid,10000,36,6.62,307.04,a,not verified,credit_card,26.85,0,15,0,70.4,40,5.0,rent,45000.0
1066520,fully paid,4225,36,12.42,141.18,b,not verified,other,17.61,1,6,0,73.7,12,5.0,mortgage,55200.0
1065929,fully paid,3500,36,7.9,109.52,a,not verified,vacation,6.46,0,6,0,55.5,19,7.0,mortgage,61440.0
1066582,fully paid,12000,36,6.62,368.45,a,not verified,debt_consolidation,13.65,0,7,0,80.3,21,10.0,mortgage,56000.0
1066348,fully paid,16500,36,8.9,523.93,a,source verified,debt_consolidation,9.06,1,6,0,38.8,24,1.0,rent,47000.0
1061430,fully paid,22000,60,21.67,603.5,f,verified,debt_consolidation,15.62,1,9,0,79.4,27,1.0,rent,55000.0
1061519,fully paid,12000,36,14.65,413.94,c,verified,credit_card,14.87,2,15,0,71.0,38,1.0,rent,71000.0
1066344,charged off,15600,60,12.69,352.48,b,source verified,vacation,5.78,1,8,0,35.7,11,10.0,rent,50000.0
1066480,fully paid,10800,36,12.42,360.89,b,verified,credit_card,12.12,0,14,0,74.5,23,8.0,rent,135000.0
1066471,fully paid,14000,36,12.42,467.82,b,not verified,credit_card,7.35,0,5,0,97.8,19,10.0,mortgage,63000.0
1064063,current,18825,60,17.58,473.75,d,verified,debt_consolidation,24.98,0,9,0,93.2,20,4.0,mortgage,44000.0
1066318,fully paid,6000,36,13.49,203.59,c,not verified,debt_consolidation,15.58,1,8,0,83.6,14,5.0,mortgage,50000.0
1066453,fully paid,12000,36,9.91,386.7,b,not verified,debt_consolidation,14.83,0,11,0,67.7,21,5.0,rent,80000.0
1063090,fully paid,10000,36,12.42,334.16,b,not verified,debt_consolidation,10.45,0,14,0,51.6,19,4.0,rent,45000.0
1061406,fully paid,8000,36,7.9,250.33,a,not verified,vacation,6.09,1,16,0,55.9,31,2.0,rent,78000.0
1066278,fully paid,14125,36,9.91,455.18,b,verified,debt_consolidation,23.13,3,12,0,66.0,20,1.0,rent,33000.0
1066281,fully paid,14000,36,12.69,469.63,b,not verified,debt_consolidation,19.24,1,10,0,64.5,18,5.0,rent,62800.0
1056150,fully paid,13200,60,17.27,224.36,d,source verified,small_business,9.64,3,8,0,50.1,12,3.0,rent,26400.0
1066434,fully paid,4000,36,19.03,146.69,e,not verified,vacation,20.59,2,30,0,22.6,56,10.0,mortgage,80000.0
1048526,charged off,4000,36,12.69,134.18,b,not verified,debt_consolidation,6.86,3,5,0,79.7,13,2.0,rent,25000.0
1028566,fully paid,10500,36,6.03,319.58,a,source verified,debt_consolidation,10.36,0,8,0,18.7,16,10.0,mortgage,65000.0
1066424,fully paid,5500,36,7.9,172.1,a,source verified,car,6.65,0,10,1,43.3,23,10.0,own,59000.0
1066212,fully paid,7350,36,11.71,243.11,b,verified,debt_consolidation,22.51,1,13,0,77.9,23,1.0,rent,33000.0
1066232,charged off,10000,36,12.42,334.16,b,source verified,credit_card,18.31,1,7,0,90.6,19,10.0,rent,39000.0
1056219,fully paid,12000,36,7.51,373.33,a,not verified,debt_consolidation,10.74,1,7,0,43.0,17,10.0,rent,42000.0
1066199,fully paid,5000,60,11.71,110.5,b,not verified,home_improvement,23.78,0,12,0,57.3,17,5.0,mortgage,38004.0
1060851,fully paid,8000,60,11.71,176.79,b,source verified,other,16.22,3,13,0,34.4,29,3.0,own,31000.0
972383,fully paid,4500,36,8.9,142.89,a,verified,other,23.43,0,10,0,24.4,20,10.0,mortgage,50700.0
1066191,fully paid,18000,36,12.42,601.48,b,verified,credit_card,12.51,2,9,0,66.1,27,1.0,own,75000.0
1066173,current,12300,60,13.49,282.96,c,source verified,debt_consolidation,12.76,1,8,0,55.5,12,2.0,mortgage,30000.0
1066379,fully paid,12000,36,13.49,407.17,c,not verified,debt_consolidation,15.72,0,8,0,80.5,13,6.0,rent,40000.0
1066364,fully paid,10000,36,13.49,339.31,c,not verified,credit_card,5.88,2,5,0,47.6,15,10.0,mortgage,50000.0
1066140,fully paid,6000,36,7.9,187.75,a,not verified,other,8.87,4,8,0,30.3,29,7.0,mortgage,80000.0
1066171,fully paid,12000,36,12.69,402.54,b,not verified,debt_consolidation,22.2,1,9,0,55.5,23,4.0,rent,40000.0
1066162,charged off,12000,36,8.9,381.04,a,not verified,other,9.13,0,8,0,83.5,16,7.0,rent,80000.0
1040154,fully paid,7000,36,11.71,231.54,b,source verified,debt_consolidation,15.57,0,7,0,94.1,17,2.0,rent,75000.0
1066155,fully paid,35000,60,18.64,690.56,e,verified,debt_consolidation,12.0,1,16,0,53.0,50,8.0,mortgage,85000.0
1065382,fully paid,1400,36,7.9,43.81,a,not verified,other,10.0,1,5,0,9.9,7,1.0,rent,28800.0
1063447,charged off,16000,60,13.49,368.08,c,verified,small_business,16.22,1,6,0,58.5,14,10.0,rent,35000.0
1065932,fully paid,3200,36,9.91,103.12,b,not verified,debt_consolidation,2.16,0,5,1,33.3,17,9.0,rent,61200.0
1065936,fully paid,8000,36,7.9,250.33,a,not verified,medical,13.35,0,4,0,34.4,11,1.0,rent,40000.0
1066112,charged off,11875,60,12.69,268.32,b,source verified,debt_consolidation,23.75,0,8,0,94.1,28,1.0,rent,25920.0
1066084,fully paid,5000,36,6.03,152.18,a,not verified,home_improvement,3.82,0,6,0,4.0,14,9.0,mortgage,54000.0
1066081,fully paid,1800,36,6.62,55.27,a,not verified,small_business,23.8,0,5,0,39.8,12,10.0,rent,18000.0
1065896,fully paid,35000,36,8.9,1111.37,a,verified,debt_consolidation,17.73,0,7,0,61.5,13,5.0,rent,85000.0
1066065,fully paid,18000,36,8.9,571.56,a,verified,credit_card,7.0,1,6,0,66.3,10,5.0,rent,78000.0
1066071,charged off,14000,36,7.9,438.07,a,not verified,debt_consolidation,19.74,0,5,0,63.9,10,10.0,own,45600.0
1062094,fully paid,5000,36,12.42,167.08,b,not verified,debt_consolidation,20.06,1,14,0,54.2,26,2.0,rent,70000.0
1061154,fully paid,8000,36,15.96,281.1,c,source verified,credit_card,14.04,2,10,0,91.9,30,4.0,rent,70000.0
1066061,fully paid,10000,36,6.03,304.36,a,not verified,debt_consolidation,12.99,0,7,0,45.2,17,9.0,mortgage,80000.0
1065863,fully paid,10000,36,7.51,311.11,a,verified,debt_consolidation,4.63,2,8,0,25.7,25,5.0,rent,50000.0
1065862,fully paid,12000,36,12.42,400.99,b,verified,debt_consolidation,18.51,0,10,0,75.7,13,10.0,mortgage,35000.0
1065854,fully paid,23200,36,7.9,725.94,a,verified,debt_consolidation,27.99,0,10,0,47.0,34,3.0,mortgage,65000.0
1065145,current,18000,60,15.27,430.78,c,verified,credit_card,11.41,3,11,0,83.2,23,1.0,mortgage,84000.0
1062260,fully paid,4800,36,15.27,167.03,c,not verified,debt_consolidation,9.3,1,13,0,73.7,18,10.0,mortgage,75000.0
1065842,fully paid,7300,36,11.71,241.46,b,not verified,debt_consolidation,16.42,1,10,0,44.6,17,6.0,rent,35000.0
1066018,fully paid,10400,36,9.91,335.14,b,source verified,debt_consolidation,11.67,2,7,0,80.6,19,6.0,rent,40000.0
1049352,fully paid,6600,36,9.91,212.69,b,not verified,house,15.53,2,10,0,27.8,30,1.0,mortgage,100000.0
1066016,fully paid,12000,36,8.9,381.04,a,not verified,debt_consolidation,9.45,0,12,0,37.4,20,7.0,own,40000.0
1065997,fully paid,13250,36,17.27,474.19,d,verified,debt_consolidation,23.7,0,8,0,91.5,18,10.0,rent,52000.0
1061891,fully paid,12000,36,11.71,396.92,b,source verified,debt_consolidation,15.97,2,11,0,56.2,21,3.0,rent,92500.0
1065752,fully paid,25000,36,9.91,805.63,b,source verified,debt_consolidation,10.35,0,5,0,49.4,10,9.0,rent,61000.0
1063126,fully paid,6000,36,10.65,195.44,b,not verified,other,14.43,1,5,0,48.5,9,10.0,rent,36000.0
1065738,fully paid,12000,36,7.51,373.33,a,not verified,credit_card,7.08,1,7,0,55.6,34,10.0,mortgage,68000.0
1061467,fully paid,14400,36,11.71,476.3,b,not verified,credit_card,16.35,1,10,0,48.4,16,1.0,rent,80000.0
1065721,fully paid,10000,36,12.42,334.16,b,not verified,credit_card,11.58,0,13,0,65.5,33,10.0,rent,43000.0
1065717,fully paid,8000,36,11.71,264.61,b,not verified,credit_card,2.48,0,5,0,56.2,8,1.0,rent,150000.0
1065026,charged off,8000,36,16.29,282.41,d,not verified,credit_card,13.22,0,9,0,72.9,12,5.0,rent,50000.0
1057001,charged off,30000,60,12.42,673.72,b,source verified,small_business,0.94,0,7,0,3.2,14,3.0,rent,70000.0
1065513,charged off,18000,60,16.77,445.13,d,not verified,home_improvement,18.42,3,7,0,73.4,20,6.0,own,40000.0
1065698,fully paid,13250,36,11.71,438.26,b,not verified,credit_card,22.35,1,16,0,67.2,21,2.0,own,35000.0
1065681,fully paid,14000,36,14.27,480.33,c,not verified,debt_consolidation,16.21,0,8,0,96.2,11,6.0,rent,80000.0
1061788,charged off,20000,60,20.3,533.23,e,verified,debt_consolidation,20.91,2,16,0,83.1,32,10.0,own,59000.0
1065484,fully paid,10000,36,16.29,353.01,d,verified,credit_card,24.39,1,7,0,96.4,18,10.0,rent,40000.0
1061681,fully paid,35000,60,20.3,619.88,e,verified,debt_consolidation,20.16,0,11,0,74.5,24,5.0,rent,85000.0
1065661,fully paid,4000,36,6.03,121.75,a,not verified,debt_consolidation,7.05,0,7,0,43.8,18,1.0,rent,55000.0
1065663,fully paid,13000,36,9.91,418.93,b,not verified,debt_consolidation,8.38,0,8,0,81.3,14,6.0,rent,110000.0
1065480,fully paid,28000,36,12.69,939.26,b,source verified,credit_card,12.35,0,7,0,67.5,15,5.0,rent,100000.0
1065658,fully paid,10000,36,13.49,339.31,c,not verified,debt_consolidation,11.52,0,9,0,79.1,20,3.0,rent,62000.0
1065447,fully paid,20000,36,7.9,625.81,a,verified,debt_consolidation,9.25,1,8,0,74.9,10,1.0,rent,45000.0
1065470,fully paid,18000,36,9.91,580.05,b,verified,debt_consolidation,10.0,1,8,0,62.5,22,5.0,rent,110000.0
1065467,charged off,9000,60,19.91,238.0,e,verified,credit_card,22.56,1,17,0,91.1,30,3.0,rent,60000.0
1065649,charged off,25000,60,18.64,643.58,e,verified,debt_consolidation,12.6,0,11,0,60.8,25,10.0,rent,61500.0
1065430,fully paid,10000,36,11.71,330.76,b,not verified,other,8.69,0,6,0,88.3,9,3.0,rent,33000.0
1059462,fully paid,4200,36,6.03,127.83,a,not verified,credit_card,8.92,0,7,0,12.9,16,3.0,rent,61000.0
1064102,charged off,20000,60,15.27,478.64,c,verified,debt_consolidation,10.79,1,8,0,80.3,21,10.0,own,78216.0
1062399,charged off,18000,60,17.27,449.97,d,verified,debt_consolidation,7.82,2,8,0,86.7,30,1.0,mortgage,62000.0
1065572,fully paid,24000,36,16.29,847.21,d,verified,debt_consolidation,8.83,1,7,0,69.4,13,2.0,rent,50964.0
1065567,fully paid,4475,36,15.27,155.72,c,not verified,credit_card,18.79,2,17,0,33.5,29,3.0,rent,43680.0
1065342,current,20000,60,14.65,472.14,c,verified,credit_card,12.15,1,9,0,59.9,15,2.0,mortgage,56000.0
1065355,fully paid,12000,36,12.42,400.99,b,source verified,credit_card,22.49,0,12,0,80.8,18,5.0,rent,50700.0
1065348,charged off,5000,36,12.42,167.08,b,source verified,debt_consolidation,23.84,2,8,0,89.7,40,2.0,rent,30000.0
890389,fully paid,3000,36,6.03,91.31,a,not verified,other,5.5,0,7,0,29.4,15,5.0,rent,50000.0
1065142,current,25000,60,19.03,648.93,e,verified,debt_consolidation,19.63,2,9,0,91.5,13,10.0,rent,75000.0
1065320,current,18000,60,19.03,467.23,e,source verified,credit_card,11.32,1,10,0,85.2,16,3.0,rent,90000.0
1065304,charged off,12000,36,9.91,386.7,b,not verified,debt_consolidation,13.0,0,10,0,75.5,17,10.0,rent,55000.0
1065180,fully paid,20000,36,15.27,695.96,c,verified,other,4.34,1,6,0,52.7,12,10.0,mortgage,50000.0
1065298,fully paid,10000,36,13.49,339.31,c,verified,debt_consolidation,13.87,0,8,0,68.7,10,3.0,rent,84000.0
1064904,fully paid,15000,36,12.42,501.23,b,verified,debt_consolidation,17.85,0,14,0,74.9,41,6.0,own,155000.0
1064696,fully paid,12000,36,7.9,375.49,a,source verified,debt_consolidation,8.71,0,10,0,57.7,15,1.0,mortgage,62000.0
977277,current,20000,60,10.65,290.64,b,verified,debt_consolidation,5.23,0,12,0,34.1,39,2.0,mortgage,175000.0
1065260,fully paid,6300,36,11.71,208.38,b,not verified,credit_card,7.2,1,6,0,84.3,11,2.0,rent,30000.0
1059734,current,20000,60,16.77,494.59,d,verified,credit_card,22.82,1,12,0,56.7,22,7.0,rent,50000.0
1065110,fully paid,35000,60,17.27,578.71,d,source verified,debt_consolidation,7.94,0,11,0,23.5,79,8.0,mortgage,208000.0
1047987,fully paid,8250,60,15.96,200.45,c,verified,home_improvement,15.6,1,13,0,7.7,21,2.0,mortgage,35004.0
1065104,current,20000,60,12.69,451.9,b,source verified,home_improvement,10.21,0,13,0,54.8,31,7.0,own,85000.0
1065103,charged off,10000,36,11.71,330.76,b,not verified,credit_card,21.83,0,11,0,59.6,23,5.0,rent,32000.0
1065254,charged off,24000,36,8.9,762.08,a,verified,car,3.94,4,14,0,8.1,31,10.0,mortgage,116400.0
1064873,fully paid,14400,36,12.69,483.05,b,not verified,debt_consolidation,20.16,2,8,0,79.5,13,9.0,mortgage,40000.0
1065244,fully paid,6000,36,14.65,206.97,c,not verified,credit_card,21.39,2,7,0,88.5,13,7.0,rent,34000.0
1064969,fully paid,22000,36,15.96,773.03,c,verified,debt_consolidation,22.47,1,16,0,85.1,32,5.0,mortgage,73000.0
1059620,charged off,12000,36,11.71,396.92,b,source verified,debt_consolidation,16.36,0,11,0,68.5,17,10.0,rent,57200.0
1032978,fully paid,16000,36,16.77,568.62,d,source verified,debt_consolidation,17.2,1,17,0,64.2,34,1.0,mortgage,114000.0
1065234,fully paid,10000,36,10.65,325.74,b,not verified,debt_consolidation,11.16,1,15,0,59.4,22,10.0,mortgage,90000.0
1064958,fully paid,16000,60,19.03,301.76,e,source verified,home_improvement,16.89,0,9,0,56.2,22,8.0,mortgage,54000.0
1065196,charged off,10000,36,12.69,335.45,b,source verified,debt_consolidation,12.03,1,10,0,84.6,15,2.0,rent,35000.0
1065199,fully paid,3500,36,13.49,118.76,c,not verified,debt_consolidation,10.35,2,14,0,54.2,37,7.0,rent,56000.0
1065195,fully paid,9600,36,9.91,309.36,b,not verified,debt_consolidation,16.49,0,8,0,79.0,16,5.0,rent,35000.0
1065020,fully paid,9875,36,7.9,309.0,a,source verified,debt_consolidation,24.03,1,11,0,63.7,16,10.0,mortgage,40000.0
1065016,fully paid,21500,60,17.58,427.19,d,verified,debt_consolidation,22.86,1,13,0,81.8,16,2.0,own,59000.0
1064924,fully paid,4800,36,7.9,150.2,a,source verified,debt_consolidation,13.0,1,7,0,26.0,13,6.0,rent,48000.0
1064940,fully paid,7800,36,6.03,237.4,a,not verified,major_purchase,0.78,1,7,0,6.2,12,10.0,own,85000.0
1064932,fully paid,20000,36,14.27,686.18,c,verified,credit_card,6.21,1,6,0,89.0,14,10.0,mortgage,70000.0
1062248,charged off,9750,36,7.51,303.34,a,not verified,debt_consolidation,29.04,1,9,0,51.7,19,4.0,rent,35000.0
1064985,fully paid,18000,60,15.96,365.67,c,verified,credit_card,23.41,2,13,0,67.0,38,6.0,mortgage,91000.0
1064926,fully paid,5000,36,6.03,152.18,a,not verified,other,16.48,0,7,0,25.6,16,9.0,mortgage,30000.0
1064908,fully paid,9000,36,14.65,310.45,c,source verified,debt_consolidation,17.01,1,21,1,50.0,51,4.0,rent,45000.0
1059118,fully paid,7200,36,7.9,225.29,a,not verified,debt_consolidation,11.98,0,11,0,46.1,14,1.0,rent,55000.0
1064897,current,3000,60,19.03,77.88,e,source verified,other,10.73,2,3,0,79.4,12,3.0,rent,53004.0
1064754,charged off,25000,60,19.42,654.31,e,verified,credit_card,20.04,0,12,0,94.9,24,10.0,rent,60000.0
1060082,fully paid,25000,36,15.27,869.95,c,verified,debt_consolidation,18.5,2,7,0,70.6,23,8.0,own,82000.0
1064736,fully paid,10000,36,15.96,351.38,c,verified,debt_consolidation,13.09,1,9,0,77.2,19,10.0,rent,53000.0
1064727,charged off,8875,36,12.69,297.72,b,verified,debt_consolidation,23.11,1,9,0,71.1,13,5.0,mortgage,35360.0
1042668,fully paid,15550,36,11.71,514.34,b,verified,debt_consolidation,23.36,0,9,0,89.8,16,10.0,rent,54000.0
1064862,current,17000,60,15.27,406.85,c,not verified,debt_consolidation,16.84,2,11,0,62.7,16,8.0,rent,65000.0
1064711,fully paid,7500,36,12.69,251.59,b,not verified,credit_card,4.41,2,15,0,35.5,22,5.0,rent,65000.0
1032875,fully paid,8875,36,8.9,281.81,a,not verified,debt_consolidation,24.29,0,10,0,69.5,23,6.0,own,28800.0
1064830,fully paid,4500,36,17.27,161.05,d,not verified,credit_card,4.34,0,3,0,68.5,3,1.0,rent,42000.0
1064681,fully paid,5800,36,12.42,193.81,b,not verified,debt_consolidation,21.67,1,9,0,66.9,20,3.0,rent,36000.0
1064383,fully paid,10000,36,11.71,330.76,b,not verified,debt_consolidation,22.26,1,8,0,47.4,17,2.0,rent,40000.0
1064675,fully paid,10000,36,9.91,322.25,b,not verified,credit_card,19.06,0,11,0,88.6,28,4.0,rent,50000.0
1064666,fully paid,14000,36,11.71,463.07,b,not verified,credit_card,12.97,1,6,0,57.9,8,1.0,rent,52000.0
1064639,fully paid,25000,60,19.03,648.93,e,verified,credit_card,17.15,1,7,0,87.9,19,3.0,mortgage,85000.0
1064636,charged off,12000,36,8.9,381.04,a,source verified,debt_consolidation,6.75,0,9,0,59.2,12,3.0,rent,32000.0
1064805,fully paid,24000,36,7.9,750.97,a,verified,debt_consolidation,10.58,2,9,0,45.0,22,6.0,own,75000.0
1064635,fully paid,14000,36,14.27,480.33,c,not verified,credit_card,3.3,1,10,0,59.0,14,1.0,rent,80000.0
1064793,fully paid,12000,36,8.9,381.04,a,verified,credit_card,17.08,0,7,0,72.2,24,7.0,mortgage,40246.0
1056865,charged off,15000,60,12.69,338.93,b,verified,debt_consolidation,24.76,1,7,0,65.7,17,3.0,own,30000.0
1064783,charged off,8050,36,12.69,270.04,b,source verified,debt_consolidation,14.8,0,4,0,81.3,7,1.0,rent,36000.0
1064623,fully paid,5600,36,10.65,182.42,b,not verified,debt_consolidation,16.36,0,11,1,12.4,25,6.0,rent,60000.0
1064792,fully paid,7500,36,9.91,241.69,b,not verified,credit_card,12.35,0,14,0,57.3,18,3.0,rent,31200.0
1062701,fully paid,7000,36,11.71,231.54,b,verified,credit_card,12.19,0,13,0,93.8,25,10.0,rent,90000.0
1064781,fully paid,5400,36,7.9,168.97,a,not verified,debt_consolidation,10.89,0,5,0,77.0,15,4.0,rent,40000.0
1064774,fully paid,16000,36,12.42,534.65,b,verified,credit_card,13.67,2,11,0,65.2,19,1.0,rent,90000.0
1053765,fully paid,35000,60,12.42,619.26,b,verified,home_improvement,16.53,0,9,0,25.0,38,9.0,mortgage,105000.0
1064608,charged off,6000,60,7.9,121.38,a,verified,debt_consolidation,1.68,0,6,0,10.0,15,1.0,rent,30084.0
1064589,fully paid,4125,60,12.69,93.21,b,not verified,car,17.73,4,5,0,37.6,21,10.0,mortgage,36000.0
1064558,fully paid,9800,36,16.29,345.95,d,not verified,credit_card,21.01,2,14,0,44.9,18,4.0,rent,67000.0
1064585,fully paid,15700,60,18.25,400.82,d,source verified,debt_consolidation,17.43,1,12,0,63.0,16,10.0,mortgage,63000.0
1064548,fully paid,5000,36,6.62,153.52,a,source verified,debt_consolidation,1.82,0,7,0,56.0,18,1.0,rent,276000.0
1064462,fully paid,9900,36,11.71,327.46,b,verified,debt_consolidation,14.09,0,4,1,88.9,11,6.0,rent,26400.0
1064579,fully paid,15000,36,11.71,496.14,b,source verified,debt_consolidation,5.7,0,5,0,82.2,9,3.0,mortgage,68400.0
1046511,fully paid,6250,36,15.96,219.61,c,not verified,debt_consolidation,20.85,3,5,0,88.8,12,1.0,rent,29120.0
1029191,fully paid,6400,36,16.29,225.93,d,not verified,debt_consolidation,17.97,1,6,0,94.6,14,1.0,rent,29120.0
1064527,fully paid,8850,60,13.49,203.6,c,source verified,major_purchase,7.67,0,17,0,84.7,38,10.0,mortgage,89122.0
1064567,fully paid,12000,36,15.27,417.58,c,not verified,debt_consolidation,17.07,1,10,0,61.0,34,4.0,mortgage,54000.0
1064500,fully paid,15000,36,8.9,476.3,a,verified,debt_consolidation,6.48,1,6,0,25.2,10,5.0,mortgage,30000.0
1063899,fully paid,6500,36,14.27,223.01,c,not verified,credit_card,10.12,0,5,0,81.5,9,4.0,mortgage,30000.0
1057598,fully paid,8000,36,15.96,281.1,c,not verified,credit_card,16.34,1,10,0,81.2,18,10.0,rent,50000.0
1052002,fully paid,30000,60,21.28,539.47,f,source verified,home_improvement,17.57,2,17,0,74.5,62,6.0,mortgage,92000.0
1064323,fully paid,15000,36,14.65,517.42,c,source verified,credit_card,14.56,2,8,0,74.3,14,10.0,mortgage,100500.0
1064317,fully paid,10200,36,14.27,349.96,c,not verified,debt_consolidation,16.53,1,7,0,80.6,10,3.0,rent,40000.0
1064471,fully paid,9000,36,12.42,300.74,b,not verified,credit_card,19.1,0,7,0,47.2,17,5.0,mortgage,47000.0
1060374,fully paid,6500,36,16.29,229.46,d,not verified,debt_consolidation,21.85,1,11,0,92.4,17,3.0,mortgage,68000.0
1064452,fully paid,23000,60,21.28,625.86,f,verified,debt_consolidation,8.94,0,9,0,99.3,35,8.0,mortgage,95000.0
1064453,fully paid,2000,36,7.9,62.59,a,not verified,credit_card,5.09,0,8,0,79.2,13,4.0,rent,39600.0
1064284,fully paid,8000,36,13.49,271.45,c,verified,debt_consolidation,14.48,2,11,0,44.1,21,3.0,own,30000.0
1063081,fully paid,8875,36,7.51,276.11,a,verified,debt_consolidation,28.4,0,11,0,83.7,27,1.0,rent,30000.0
1064251,charged off,1500,36,18.64,54.72,e,source verified,other,4.59,3,10,0,99.8,15,1.0,rent,17000.0
1064407,fully paid,8000,36,12.42,267.33,b,not verified,debt_consolidation,20.26,0,4,0,85.4,11,3.0,rent,42000.0
1035800,charged off,20000,60,14.65,399.55,c,verified,debt_consolidation,16.51,2,10,0,74.9,16,10.0,rent,75000.0
1063678,fully paid,6500,36,11.71,215.0,b,not verified,credit_card,6.26,0,5,0,63.8,11,4.0,rent,42000.0
1059751,fully paid,9600,36,13.49,325.74,c,source verified,debt_consolidation,10.22,2,12,0,84.9,27,3.0,mortgage,27000.0
